stock_id,name,industry,close,adv20,pe_hist_pct,value_pct,revenue_yoy,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,revenue_yoy_pool_pct,composite,c2_score
6265,方土昶,電子通路,48.75,354246035.89,0.0,97.99077733860344,465.95,100.0,-17.232597623089983,-0.0624915495477065,76.29107981220658,-330.0132569222131,98.99882214369848,4.593639575971731,28.621908127208478,53.003533568904594,0.591715976331361,98.23321554770318,37.16192387842293,86.41048292108363
8112,至上,電子通路,84.6,910939962.275,8.511777301927195,78.91963109354414,154.83,84.61538461538461,-13.496932515337424,-0.20926136483147312,84.17910447761193,-84.99796792026234,85.68904593639576,11.189634864546525,4.122497055359246,71.96702002355713,2.0118343195266273,93.63957597173145,34.99600643987706,85.02650176678446
8271,宇瞻,半導體,206.0,803717261.3,0.10706638115631692,94.99341238471673,177.1,97.72727272727273,-10.239651416122008,-0.025427768925674724,79.07869481765835,-3.813699842877014,96.70200235571261,21.43698468786808,45.583038869257955,59.36395759717315,34.319526627218934,94.34628975265018,51.48110202744614,82.24381625441696
6922,宸曜,電腦及週邊,186.0,48879394.25,0.8708272859216255,89.45981554677206,58.98,86.4406779661017,-9.927360774818405,-0.04745748604500622,87.32394366197182,-3.5830037944871833,87.04358068315665,22.261484098939928,34.51118963486455,78.20965842167256,34.79289940828402,76.44287396937574,51.36376244938354,79.85865724381625
2451,創見,半導體,276.5,1453858510.275,0.32119914346895073,92.72068511198947,275.47,96.96969696969697,-8.443708609271528,-0.01687324187504118,76.06602475928473,-46.08875735651844,96.23085983510012,28.26855123674912,50.17667844522968,52.41460541813898,4.378698224852071,97.29093050647822,46.293878632014,79.41696113074205
6419,京晨科,光電及I/O,151.5,56076686.125,0.6488240064882401,90.44795783926219,365.7,85.33333333333334,-9.552238805970148,-0.023379268127258625,77.89203084832906,-29.074861791893284,86.10129564193169,23.557126030624264,47.70318021201413,56.65488810365136,7.337278106508875,97.87985865724382,44.27075361894606,79.26972909305064
5289,宜鼎,半導體,1295.0,2880335227.0,0.05353319057815846,95.68511198945981,576.29,98.48484848484848,-15.635179153094459,-0.06541647494798773,65.07537688442211,-60.08615577007902,97.29093050647822,6.24263839811543,27.915194346289752,26.501766784452297,3.195266272189349,98.82214369846879,32.22915926150501,79.09305064782096
4967,十銓,半導體,280.5,1312593159.35,1.341381623071764,87.02239789196311,275.06,93.18181818181817,0.0,-0.003338377798412361,92.11822660098522,138.7902105341802,92.8150765606596,64.075382803298,57.83274440518257,87.63250883392226,98.57988165680473,97.1731448763251,80.18711885197344,78.38633686690224
2376,技嘉,電腦及週邊,349.0,2442792820.95,32.38758029978587,58.23451910408433,98.43,61.016949152542374,-11.30876747141042,-0.12943594920173915,87.468671679198,22.879661161603124,61.48409893992933,18.374558303886925,12.48527679623086,78.56301531213192,89.23076923076924,88.57479387514722,52.02754371658965,77.56183745583039
6691,洋基工程,電子設備,609.0,440535018.2,52.154793315743184,42.490118577075094,213.7,64.93506493506493,-16.346153846153843,-0.2705294127187881,76.41154328732748,45.0502377487729,65.60659599528857,5.30035335689046,1.4134275618374559,53.47467608951708,95.7396449704142,95.52414605418139,44.30693959478955,77.32626619552416
3046,建碁,電腦及週邊,52.3,19980968.25,0.36231884057971014,92.02898550724638,41.05,88.13559322033898,-14.262295081967213,-0.17890244328898897,81.71875,-7.727736512437296,88.33922261484098,9.540636042402827,6.831566548881036,65.37102473498233,24.378698224852073,63.78091872791519,38.892229633191846,76.98763250883393
8299,群聯,半導體,1990.0,9167398526.0,14.507494646680943,73.55072463768117,376.52,84.0909090909091,-12.71929824561403,-0.04362790894795085,69.09722222222221,24.829780544289576,84.80565371024736,13.54534746760895,36.63133097762073,36.984687868080094,90.6508875739645,97.99764428739694,52.52358151950432,76.56065959952886
4973,廣穎,半導體,138.5,203248205.375,7.621247113163972,79.71014492753623,204.03,88.63636363636364,-15.290519877675845,-0.029892872322716063,65.95238095238095,-5.794409089330998,88.81036513545347,7.302709069493522,43.69846878680801,28.150765606595996,28.63905325443787,95.40636042402826,39.320272370557774,76.26619552414606
3290,東浦,電子零組件,45.55,27322072.0375,1.2048192771084338,87.54940711462451,79.8,98.68421052631578,-20.367132867132874,-0.14058942071175906,63.884992987377274,-6.324320333481893,97.40871613663134,2.237926972909305,10.836277974087162,24.02826855123675,27.218934911242602,83.9811542991755,32.346024909221434,75.79505300353357
4736,泰博,醫療耗材,127.5,52807595.45,0.4817987152034261,91.23847167325428,42.69,81.08108108108108,-9.57446808510638,-0.020587038129283277,87.62886597938144,31.73492107967187,81.56654888103651,23.439340400471142,48.76325088339223,78.91637220259128,92.42603550295858,64.89988221436984,65.02230957408995,75.48586572438163
6279,胡連,汽車組件,111.0,64944264.0,0.32119914346895073,92.72068511198947,29.82,100.0,-14.28571428571429,-0.04499040661101654,79.85611510791367,-6.586333798744235,98.99882214369848,9.305064782096583,35.924617196702,59.95288574793876,26.50887573964497,52.120141342756185,46.13805312201615,75.44169611307422
2101,南港,輪胎,30.25,63446339.44500001,0.0,97.99077733860344,84.2,100.0,-11.678832116788318,-0.10418419050504184,68.13063063063063,-67.6464801664046,98.99882214369848,16.607773851590103,17.314487632508836,33.80447585394582,2.8402366863905324,85.39458186101295,33.91315923362676,75.39752650176678
3708,上緯投控,樹脂,95.7,47941842.375,0.26766595289079226,93.11594202898551,534.57,92.85714285714286,-7.0873786407766985,-0.0713041196829178,71.68539325842697,302.4199200937247,92.69729093050648,33.80447585394582,26.148409893992934,43.93404004711425,99.1715976331361,98.46878680800943,59.15116287173912,75.3239104829211
2027,大成鋼,基本金屬,46.5,834290486.855,25.23696682464455,63.50461133069829,46.09,71.42857142857143,-7.738095238095233,0.04060715426351471,91.17647058823529,0.7777624989144059,72.6148409893993,30.742049469964666,76.7962308598351,85.74793875147232,52.071005917159766,68.19787985865725,63.59441319756623,73.95465253239104
3709,鑫聯大投控,電子通路,62.0,29406290.45,0.16059957173447537,94.03820816864295,76.06,96.15384615384616,-13.407821229050276,-0.2640010109126581,66.73842841765338,-7.158793191806026,95.0530035335689,11.66077738515901,1.5312131919905771,29.681978798586574,25.79881656804734,82.68551236749117,32.74515789547048,73.9399293286219
8415,大國鋼,基本金屬,35.55,18303979.767500002,13.972162740899357,73.9459815546772,38.11,80.95238095238095,-7.180156657963444,0.08889318983127782,91.97930142302717,0.9634293687685869,81.15429917550058,33.33333333333333,85.86572438162544,87.39693757361601,52.899408284023664,60.30624263839811,68.1299405496198,73.88103651354534
6913,鴻呈,電子零組件,128.5,90980164.2,0.0,97.99077733860344,25.04,100.0,-14.046822742474918,-0.08702284090496831,79.07692307692308,-26.15009718565905,98.99882214369848,10.129564193168433,22.143698468786805,59.246171967020025,8.63905325443787,47.23203769140165,39.831462005422324,73.83686690223793
2408,南亞科,半導體,493.0,36465620854.65,59.3900481540931,37.15415019762846,560.85,50.0,-4.085603112840463,-0.005967354489215516,91.1275415896488,-73.08471148427247,51.76678445229682,44.28739693757361,56.06595995288575,85.51236749116607,2.603550295857988,98.70435806831567,48.04721182595605,72.92402826855124
3260,威剛,半導體,402.5,3935460350.525,0.35149384885764495,92.22661396574439,279.81,96.21212121212122,-1.58924205378973,0.00961954137211868,76.66666666666667,5.422855692855023,95.17078916372202,56.30153121319199,64.42873969375736,54.29917550058892,68.52071005917159,97.40871613663134,67.74418912608637,72.64428739693757
3006,晶豪科,半導體,290.5,4677045757.275,21.167315175097276,67.12779973649539,605.24,81.06060606060606,4.684684684684681,-0.025496316387739807,93.10897435897436,130.35607996617523,81.38987043580683,79.97644287396938,45.34746760895171,89.45818610129564,98.46153846153847,98.93992932862191,78.9267010963124,72.45288574793875
2364,倫飛,電腦及週邊,62.0,52143198.925,0.0,97.99077733860344,32.6,96.61016949152543,-23.739237392373923,-0.008518029592662197,70.37457434733258,-15.45756901958903,95.58303886925795,1.0600706713780919,55.005889281507656,40.04711425206125,14.55621301775148,55.005889281507656,41.250465218391284,72.39399293286219
8383,千附,電子設備,64.6,137382310.09499997,13.66822429906542,74.1106719367589,73.6,90.9090909090909,-8.757062146892657,-0.1353061960165791,71.46017699115043,-43.467626833301736,90.93050647820967,26.855123674911663,11.778563015312132,43.34511189634865,4.85207100591716,81.97879858657244,35.552275214139854,72.34982332155477
8462,柏文,其他,159.5,14133378.65,1.4800514800514801,86.62714097496706,16.75,87.5,-11.142061281337046,-0.16559771432424233,88.85793871866295,-1.628960598874432,87.92697290930506,19.081272084805654,8.00942285041225,81.7432273262662,42.01183431952663,36.86690223792697,47.754545898063164,71.86395759717314
4771,望隼,醫療耗材,201.5,39531417.575,1.155115511551155,87.94466403162056,70.64,78.37837837837837,0.0,0.07167556015369117,93.72093023255815,32.77885859274407,79.38751472320376,64.075382803298,83.74558303886926,90.81272084805654,92.89940828402366,81.15429917550058,82.18412193949024,71.81978798586572
4541,晟田,機車船製造,57.0,242295672.36999997,0.23715415019762848,93.2806324110672,23.57,92.3076923076923,-21.487603305785118,-0.09481451728343589,75.29722589167768,-16.89919583562846,92.226148409894,1.76678445229682,20.259128386336865,50.765606595995294,13.372781065088757,45.583038869257955,35.678089781922345,71.70200235571261
6756,威鋒電子,半導體,96.0,12765226.655,43.61932227829848,49.275362318840585,96.94,66.66666666666666,-3.9039039039039047,0.1014902126527194,85.33333333333334,24.37894014394216,67.43227326266195,45.111896348645466,88.4570082449941,74.55830388692578,89.82248520710058,87.98586572438163,73.07639339006558,71.21613663133097
6753,龍德造船,機車船製造,134.0,289693049.375,0.0,97.99077733860344,40.14,100.0,-6.944444444444442,-0.081273174188023,77.23342939481267,1.5359148468564428,98.99882214369848,34.04004711425206,23.439340400471142,55.830388692579504,56.331360946745555,62.66195524146055,53.72799185954934,70.86277974087162
3229,晟鈦,印刷電路板,67.5,162591618.3,8.641975308641975,78.72200263504612,80.41,97.67441860465115,27.35849056603774,0.017186677290076714,100.0,-5.011702848947124,96.58421672555949,96.46643109540636,67.962308598351,98.93992932862191,29.940828402366865,84.09893992932862,77.97874283006114,70.7891637220259
2501,國建,建設,22.15,30579441.0725,7.869379014989293,79.38076416337286,60.18,84.48275862068965,-3.6956521739130443,-0.10731798026150065,82.03703703703702,24.088834407749253,85.39458186101295,46.52532391048292,16.13663133097762,66.66666666666666,89.70414201183432,77.50294464075382,60.885469156194894,70.75971731448763
3356,奇偶,光電及I/O,59.4,39831487.575,0.0,97.99077733860344,20.63,96.66666666666667,-5.564387917329094,-0.06104156192558001,90.68702290076335,-6.117038074543373,95.87750294464075,40.282685512367486,29.21083627797409,84.68786808009423,27.810650887573964,42.5206124852768,55.573908740530115,70.70082449941107
5288,豐祥-KY,機車船製造,180.5,17719376.6,30.99571734475375,59.683794466403164,60.1,61.53846153846154,-4.74934036939314,0.06651170386268825,91.39240506329114,-1.3994435561049272,62.30859835100118,43.227326266195526,82.68551236749117,86.21908127208481,43.19526627218935,77.3851590106007,63.52715690579241,70.6713780918728
8942,森鉅,石化,41.7,10421877.192499999,9.261241970021414,78.19499341238472,47.62,78.94736842105263,-2.5700934579439116,0.17090671059433846,90.65217391304348,41.90434776332373,79.97644287396938,51.9434628975265,95.40636042402826,84.57008244994111,95.26627218934911,69.25795053003534,81.43252416696286,70.46525323910484
2889,國票金,金融控股,16.75,254317671.2425,33.565310492505354,57.44400527009223,51.9,100.0,7.717041800643076,0.2470891190095323,95.17045454545455,-4.119396817204667,98.99882214369848,83.27444051825678,97.87985865724382,93.28621908127208,33.6094674556213,72.32037691401649,81.40976157121848,70.33274440518257
4560,強信-KY,機械,29.45,12870608.09,8.565310492505352,78.85375494071147,32.49,91.66666666666666,-9.24499229583976,-0.0658052974592635,79.06040268456375,-0.48577711711159566,91.81389870435807,25.08833922261484,27.56183745583039,59.1283863368669,47.10059171597633,54.77031802120141,50.1386106871293,70.15606595995288
3231,緯創,電腦及週邊,185.5,10545556905.4,57.33404710920771,38.27404479578392,166.48,33.89830508474576,-5.837563451776651,-0.07321318691831512,93.68686868686868,72.78317937814661,34.746760895170794,38.75147232037691,25.559481743227323,90.69493521790342,97.51479289940829,93.87514723203769,57.45348861521735,70.14134275618375
2072,世紀風電,基本金屬,127.0,50760365.625,0.0,97.99077733860344,84.84,100.0,-16.171617161716167,-0.1063629581609547,40.445859872611464,-12.361210857151818,98.99882214369848,5.6537102473498235,16.489988221436985,1.1778563015312131,17.633136094674555,85.51236749116607,27.990702601738214,70.00883392226149
2820,華票,票券公司,17.4,44377415.045,0.5353319057815845,91.00790513833992,54.67,91.00790513833992,7.0769230769230695,0.2906028175802594,97.47899159663864,38.72495380076576,91.16607773851591,82.68551236749117,98.70435806831567,95.99528857479388,94.55621301775147,74.44051825677266,92.62148995337361,69.72909305064782
9958,世紀鋼,基本金屬,90.1,181401736.97,0.10706638115631692,94.99341238471673,91.07,97.61904761904762,-13.779904306220104,-0.20539826544166617,51.48571428571428,8.962113546185364,96.46643109540636,10.365135453474677,4.47585394581861,5.889281507656066,77.15976331360946,86.8080094228504,38.871293063193036,69.69964664310955
2436,偉詮電,半導體,67.1,414090580.915,1.4989293361884368,86.42951251646905,32.15,92.42424242424242,-5.758426966292152,-0.05112719920521803,83.35403726708074,1.0303400204212885,92.46171967020024,38.98704358068316,33.09776207302709,70.55359246171967,53.37278106508876,54.29917550058892,57.69457977014379,69.58186101295641
6811,宏碁資訊,數位雲端,225.5,23370892.2,16.414904330312186,71.80500658761528,77.11,51.85185185185185,-5.052631578947365,-0.20257079644102752,90.2,33.62353649793555,53.121319199057716,41.93168433451119,4.7114252061248525,83.86336866902238,93.37278106508876,83.03886925795054,55.400115694760984,69.52296819787986
2305,全友,光電及I/O,41.05,346345804.305,3.4150612959719786,83.53096179183136,239.99,81.33333333333333,34.36988543371522,-0.0116471282875381,96.2485345838218,46.618267734044906,81.86101295641932,97.87985865724382,52.88574793875147,95.17078916372202,96.09467455621302,96.58421672555949,84.77841665446992,68.93404004711425
6914,阜爾運通,其他運儲,120.0,15068097.0,0.0,97.99077733860344,7.03,97.99077733860344,-18.644067796610166,-0.09464838488253974,77.41935483870968,-2.361235905704759,96.87868080094229,2.944640753828033,20.49469964664311,56.18374558303887,39.408284023668635,25.206124852767964,43.18201016162419,68.83097762073027
2388,威盛,半導體,75.2,332421214.4,36.504014823965406,54.6772068511199,77.39,72.72727272727273,-1.1826544021024898,-0.06878697118884629,85.45454545454547,25.825600828366298,73.85159010600707,58.657243816254415,26.855123674911663,75.1472320376914,91.12426035502959,83.15665488810366,65.12708999797883,68.37455830388693
2344,華邦電,半導體,171.5,23366807224.575,43.326626425217974,49.4729907773386,289.43,67.42424242424242,-3.1073446327683607,0.010439546332205651,77.25225225225225,32.47748646186841,68.66902237926973,49.46996466431096,64.89988221436984,55.948174322732626,92.54437869822485,97.52650176678446,66.3062844557816,68.16843345111897
6227,茂綸,電子通路,127.5,85393761.275,46.734475374732334,46.70619235836627,168.86,51.92307692307693,0.3937007874015741,-0.021115180722755696,94.0959409594096,69.20873829491252,53.23910482921084,65.95995288574794,48.17432273262662,91.40164899882215,97.27810650887574,93.99293286219081,71.21062719105666,68.16843345111896
2905,三商,百貨批發,18.5,30247481.315000005,18.02841918294849,70.02635046113306,7187.4,61.904761904761905,14.197530864197528,0.16661441522395445,100.0,4663.35352448985,62.77974087161367,89.63486454652532,94.69964664310953,98.93992932862191,100.0,99.88221436984688,89.2108362779741,67.99175500588929
6206,飛捷,電腦及週邊,138.0,200074181.15,59.903640256959314,36.693017127799735,62.18,30.508474576271187,-11.82108626198083,-0.021303586443109035,87.34177215189874,19.960294951046755,30.859835100117785,15.901060070671377,48.0565371024735,78.32744405182568,87.57396449704143,78.68080094228505,52.14376816442596,67.99175500588927
2031,新光鋼,基本金屬,43.95,46817000.785000004,9.66183574879227,77.4703557312253,18.59,83.33333333333334,-4.352557127312295,0.043727943561727864,94.41460794844254,-2.736354739117562,84.21672555948174,43.81625441696113,77.2673733804476,92.10836277974087,37.98816568047337,38.869257950530034,67.07937636342095,67.84452296819788
6716,應廣,半導體,115.0,111932138.05,45.51811824539097,47.891963109354414,111.75,62.121212121212125,-2.127659574468088,0.01918076593976854,83.63636363636363,20.282324396708262,62.89752650176679,53.23910482921084,69.0223792697291,71.02473498233216,87.81065088757396,90.5771495877503,68.79887929412257,67.8150765606596
1256,鮮活果汁-KY,飲料乳品,171.0,12044368.275,0.5353319057815845,91.00790513833992,25.55,100.0,-5.263157894736848,-0.07101545715254272,81.62291169451073,-7.72318795359352,98.99882214369848,40.98939929328622,26.266195524146053,64.78209658421673,24.497041420118343,47.820965842167254,51.10671099309316,67.65312131919906
6215,和椿,電子設備,98.2,92385121.255,60.599571734475376,35.77075098814229,132.82,61.038961038961034,-8.22429906542056,-0.057781881035978706,72.74074074074073,65.98342476256822,61.601884570082454,29.093050647820967,30.3886925795053,45.46525323910483,97.0414201183432,92.57950530035336,52.71806023097135,67.63839811542992
3498,陽程,電子設備,192.0,557853039.55,31.59922928709056,58.76152832674572,326.05,77.92207792207793,33.33333333333333,0.0512202095460357,94.34889434889435,-37.05546756236794,78.79858657243817,97.64428739693759,79.26972909305064,91.63722025912838,5.562130177514793,97.64428739693759,70.58239069981391,67.60895170789163
6834,天二科技,電子零組件,108.0,428259756.695,35.342465753424655,55.99472990777339,114.3,76.31578947368422,0.46511627906977715,0.024540508126741103,81.81818181818183,24.631954920615243,77.50294464075382,66.19552414605418,71.02473498233216,65.7243816254417,90.53254437869822,91.16607773851591,74.19602595465602,67.04946996466431
6669,緯穎,電腦及週邊,2310.0,11486347449.0,0.0,97.99077733860344,50.36,96.61016949152543,-61.94398682042834,-0.19840663897694727,29.615384615384617,10.568171168934924,95.58303886925795,0.11778563015312131,4.829210836277975,0.8244994110718492,79.64497041420118,71.26030624263839,36.199901032192415,66.88751472320376
3135,凌航,半導體,162.5,331506470.95,0.7462686567164178,89.9209486166008,237.79,95.45454545454545,-3.8461538461538436,-0.05427280898819691,62.38003838771593,40.411838093366924,94.81743227326265,45.641931684334516,32.27326266195524,21.083627797408717,95.14792899408285,96.46643109540636,57.792836682208794,66.68138987043581
5314,世紀*,其他,42.15,383858416.4175,11.731843575418994,75.69169960474308,102.52,75.0,-31.239804241435564,0.12121721402413183,29.270833333333336,-37.48551292588279,76.44287396937574,0.35335689045936397,91.04829210836279,0.7067137809187279,5.44378698224852,88.81036513545347,34.799004746273035,66.40164899882214
3305,昇貿,印刷電路板,99.9,162213568.7,30.35331905781585,60.079051383399204,47.4,88.37209302325581,-14.615384615384608,-0.11331932157096174,59.64179104477613,-13.476904307414515,88.57479387514722,8.716136631330977,14.840989399293287,16.25441696113074,16.449704142011832,69.14016489988222,28.967208201782814,66.3133097762073
1232,大統益,油脂飼料,156.0,17940858.65,9.528907922912206,77.86561264822134,34.56,87.5,0.9708737864077666,0.15764506196346387,92.58160237388724,3.765997700304922,87.92697290930506,68.19787985865725,94.34628975265018,87.98586572438163,62.60355029585799,57.008244994110726,80.21211170817041,66.18080094228503
7828,創新服務,電子設備,1975.0,535843302.75,35.35353535353536,55.92885375494071,192.14,75.32467532467533,5.333333333333323,0.12373898102338735,84.94623655913979,-89.56925383248188,76.7962308598351,80.6831566548881,91.51943462897526,73.26266195524146,1.8934911242603552,95.17078916372202,64.83099504464006,66.13663133097762
6209,今國光,消費性電子,80.0,847693146.555,2.8735632183908044,84.32147562582345,106.76,94.73684210526315,13.31444759206799,-0.02429745801894838,82.3045267489712,15.684434569866312,94.34628975265018,89.39929328621908,46.52532391048292,67.49116607773851,84.97041420118343,89.75265017667844,76.54649744565481,65.54770318021201
3661,世芯-KY,半導體,3650.0,9758413291.25,66.86295503211991,30.434782608695656,273.61,43.93939393939394,-12.887828162291171,-0.06437882252674576,67.90697674418604,116.68196385695785,44.64075382803298,12.956419316843345,28.26855123674912,33.215547703180206,98.34319526627219,97.05535924617197,43.48489347021557,65.48881036513546
5209,新鼎,工程承攬,172.5,18326028.1,16.38115631691649,71.87088274044797,92.18,66.66666666666666,6.481481481481488,-0.07194841987007278,92.99191374663073,79.30186398439162,67.43227326266195,81.97879858657244,25.795053003533567,89.16372202591283,97.75147928994082,87.16136631330977,72.42426523372433,65.44464075382803
6658,聯策,電子設備,167.5,62869871.375,12.39193083573487,75.16469038208169,104.05,92.20779220779221,-3.735632183908044,-0.03347018379068126,65.1750972762646,9.4351362933713,91.99057714958775,46.17196702002356,41.342756183745585,26.73733804475854,77.63313609467455,89.04593639575971,56.77515489855799,65.40047114252062
7744,崴寶,電子零組件,497.0,90533649.05,30.89005235602094,59.88142292490119,86.43,80.92105263157895,2.263374485596703,0.1488849564714119,81.74342105263158,-19.90272451209124,81.03651354534746,71.49587750294464,93.75736160188457,65.48881036513545,11.242603550295858,85.98351001177856,64.6042333131216,65.25323910482922
4303,信立,石化,36.85,75434571.7225,6.591957811470007,80.23715415019763,52.27,84.21052631578947,-22.584033613445374,-0.039546472496483444,48.35958005249344,32.55384210355251,85.0412249705536,1.5312131919905771,38.75147232037691,4.358068315665489,92.7810650887574,72.55594817432274,44.492608777468796,65.10600706713781
9933,中鼎,工程承攬,41.7,88652153.45750001,0.717439293598234,90.05270092226614,5.25,100.0,-1.1848341232227444,0.004787644805614356,95.31428571428572,9.285465932441653,98.99882214369848,58.5394581861013,62.073027090694936,93.75736160188457,77.51479289940828,22.85041224970554,78.17669238435751,64.26678445229682
3706,神達,電腦及週邊,80.1,992745454.9699999,63.22269807280514,33.860342555994734,119.89,28.8135593220339,-12.64994547437296,0.013328259047673343,74.85981308411215,36.37255607961896,29.328621908127207,13.780918727915195,65.84216725559482,49.58775029446408,94.20118343195266,91.63722025912838,50.5481283236108,64.19316843345112
4721,美琪瑪,其他化學,72.1,29412186.985000003,3.137951450562463,83.9262187088274,72.35,81.25,-2.960969044414541,-0.10551305948340174,71.38613861386138,46.340859820909316,81.7432273262662,50.17667844522968,16.725559481743225,43.109540636042404,95.85798816568047,81.62544169611307,57.52259881099239,64.075382803298
2495,普安,光電及I/O,37.45,42927654.7525,26.121696373693915,62.91172595520421,106.21,66.66666666666666,-5.6675062972292185,0.01848061151410324,69.6096654275093,35.964279407680266,67.43227326266195,39.45818610129564,68.78680800942286,38.16254416961131,93.96449704142012,89.39929328621908,61.56086171688237,63.88398115429917
1608,華榮,電纜,36.2,132835300.19500001,0.5772931366260423,90.84321475625823,17.9,90.9090909090909,-1.6304347826086807,0.10498403527334282,89.27250308261408,-6.73904991332433,90.93050647820967,55.948174322732626,88.81036513545347,82.09658421672556,26.390532544378697,37.80918727915194,68.8352325395,63.72202591283864
1815,富喬,印刷電路板,127.5,9004911190.5,55.020080321285135,40.05270092226614,79.21,76.74418604651163,41.8242491657397,0.08983698983059167,94.44444444444444,14.651305280859233,77.73851590106007,98.82214369846879,86.10129564193169,92.226148409894,84.14201183431953,83.62779740871613,87.80602309713481,63.69257950530036
6831,邁科,電子零組件,567.0,594857482.6,14.507772020725387,73.45191040843216,29.1,92.76315789473685,-16.371681415929206,-0.09211697539672266,59.30962343096235,-0.7817565895040879,92.57950530035336,5.1825677267373385,21.083627797408717,15.312131919905772,45.680473372781066,51.47232037691401,35.96766122343725,63.54534746760895
6532,瑞耘,電子設備,93.2,74449616.845,19.00428265524625,69.1699604743083,74.23,88.31168831168831,7.126436781609202,0.0508874955400968,81.75438596491227,26.898258585036793,88.4570082449941,82.8032979976443,79.0341578327444,65.60659599528857,91.36094674556213,82.21436984687868,81.4524013632467,63.368669022379265
7805,威聯通,電腦及週邊,495.0,84744239.0,0.0,97.99077733860344,19.25,96.61016949152543,-27.73722627737226,0.2894557732319588,60.36585365853659,-1.0635972665632316,95.58303886925795,0.47114252061248524,98.58657243816255,17.550058892815077,43.90532544378698,40.04711425206125,51.219227632927,63.17726737338045
6024,群益期,期貨,60.7,19613603.839999996,0.16059957173447537,94.03820816864295,7.8,94.03820816864295,-1.461038961038963,0.06643742804149595,93.09815950920245,-63.18413532862698,93.52179034157832,57.243816254416956,82.56772673733805,89.28150765606595,3.076923076923077,26.914016489988224,65.13835281326448,63.118374558303884
3130,一零四,數位雲端,209.0,14170113.0,0.0,97.99077733860344,12.45,94.44444444444444,-0.7125890736342066,-0.25172224606714316,91.26637554585153,1.527618004816384,93.81625441696113,60.65959952885748,2.1201413427561837,85.924617196702,56.213017751479285,32.037691401649,59.74672604735122,62.77974087161366
6292,迅德,電子零組件,65.2,16847954.145000003,52.8372591006424,41.699604743083,30.69,65.13157894736842,-1.2121212121212088,0.04000435053502628,93.27610872675251,5.059387706324475,65.84216725559482,58.42167255594818,76.56065959952886,90.34157832744405,67.2189349112426,53.35689045936396,71.67700252995171,62.779740871613654
3528,安馳,電子通路,81.8,17829890.79,0.05353319057815846,95.68511198945981,43.13,98.07692307692307,-9.111111111111114,-0.10915432458137317,58.42857142857143,-11.245564991181304,97.11425206124854,25.4416961130742,15.783274440518259,13.663133097762072,18.579881656804734,65.2532391048292,34.116447473881564,62.64723203769141
2362,藍天,電腦及週邊,47.15,59489880.597500004,0.05353319057815846,95.68511198945981,12.1,90.67796610169492,-1.565762004175364,0.02461414455937022,90.84778420038535,0.669368553975854,90.45936395759718,56.65488810365136,71.26030624263839,85.0412249705536,51.59763313609468,31.684334511189633,71.00268328210703,62.632508833922266
6996,力領科技,半導體,165.0,14711013.4,7.042253521126761,80.03952569169961,6.91,89.39393939393939,-8.333333333333337,-0.18975131731756711,81.48148148148148,-23.150006350531964,89.5170789163722,28.621908127208478,5.30035335689046,64.54652532391049,9.70414201183432,24.97055359246172,39.538001547243184,62.60306242638398
