stock_id,name,industry,close,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
2851,中再保,產險,36.0,67438100.24750002,True,2.3848238482384825,92.7019687712152,1113.15,2026-05-01,False,100.0,-5.387647831800256,0.034776208282042774,88.77928483353885,553.9733333333334,98.69466515323496,47.332576617480136,61.18047673098751,81.95232690124858,99.43246311010215,77.71850170261067,99.31662870159454,83.15776103464948
6023,元大期,期貨,86.4,131958919.25500003,True,3.3062330623306235,91.24236252545825,86.15,2026-06-01,False,91.18852459016394,-17.71428571428571,0.0002790151905514346,80.0,35.92000000000001,91.71396140749148,11.804767309875142,42.11123723041998,62.6560726447219,92.3950056753689,60.13620885357549,88.38268792710706,82.73698866736132
3290,東浦,電子零組件,54.9,50019877.89,True,13.08139534883721,83.06177868295994,88.72,2026-06-01,False,94.5945945945946,-15.797546012269944,-0.10154523556405468,76.99859747545582,3.9766666666666737,94.49489216799091,14.982973893303065,7.71850170261067,53.575482406356414,50.05675368898979,44.16572077185017,88.95216400911163,80.50989117253897
4916,事欣科,電腦及週邊,104.0,565423012.29,True,29.60052390307793,69.24643584521385,80.52,2026-06-01,False,84.48275862068965,-11.864406779661017,-0.05440018164092295,83.53413654618474,2.1566666666666663,86.2656072644722,23.95005675368899,18.728717366628832,70.26106696935301,42.90578887627696,48.422247446084,87.47152619589977,80.01203591900901
6834,天二科技,電子零組件,96.6,410344043.56000006,True,32.390381895332396,67.41344195519349,66.46,2026-06-01,False,85.8108108108108,-25.116279069767444,0.000827183036907175,73.18181818181819,13.999999999999993,87.85471055618615,4.0862656072644725,42.67877412031782,44.835414301929625,74.6878547105562,50.828603859250855,83.37129840546697,77.99378941407957
8926,台汽電,公用事業,57.0,325203694.24999994,True,1.842818428184282,93.72029871011542,1719.48,2026-06-01,False,83.33333333333334,-17.748917748917744,-0.19442440594745738,69.34306569343065,712.66,85.01702610669693,11.577752553916005,1.8161180476730987,34.39273552780931,99.54597048808172,46.469920544835404,99.77220956719817,76.9010546619471
8183,精星,印刷電路板,30.3,12055295.294999998,True,1.7344173441734418,94.02579769178547,64.66,2026-06-01,False,100.0,-13.180515759312314,-0.11873635484590972,74.53874538745387,27.953333333333326,98.69466515323496,20.771850170261068,5.788876276958002,47.21906923950057,89.89784335981838,52.4744608399546,82.46013667425967,76.90050522418353
2889,國票金,金融控股,15.35,97607969.3,True,57.50677506775068,48.43856076035302,100.04,2026-06-01,False,92.3076923076923,-3.1545741324921135,0.010269042850825949,87.21590909090908,-1196.24,92.7355278093076,55.27809307604994,49.148694665153236,78.88762769580022,0.681044267877412,55.34619750283768,90.09111617312074,76.60904465054466
6024,群益期,期貨,62.1,37311487.02499999,True,25.853658536585368,72.33536999321113,124.15,2026-06-01,False,72.30191256830601,-2.6645768025078302,0.054158919333247166,95.24539877300613,169.84,72.75822928490352,57.32122587968218,69.5800227014756,92.50851305334847,98.75141884222475,78.1838819523269,92.8246013667426,75.1925294563281
6209,今國光,消費性電子,74.0,403881509.395,True,3.6072144288577155,90.69925322471147,73.31,2026-06-01,False,90.0,-10.628019323671495,0.0009099249700398215,76.13168724279835,3.026666666666671,90.9761634506243,27.809307604994327,42.79228149829739,51.87287173666289,46.08399545970488,51.906923950056765,85.53530751708428,75.14375877484429
2497,怡利電,汽車組件,48.25,39085824.545,True,21.061093247588424,76.78207739307535,52.52,2026-06-01,False,86.11111111111111,-21.67207792207792,-0.08404894685750133,72.2305389221557,14.313333333333333,87.96821793416572,7.264472190692395,10.783200908059024,42.22474460839955,76.04994324631102,44.85811577752555,77.33485193621867,75.06583557202288
3709,鑫聯大投控,電子通路,79.5,87875614.59,True,16.314363143631436,80.24439918533605,72.07,2026-06-01,False,94.0,-2.334152334152341,0.016486140973214634,85.57588805166846,44.513333333333335,93.87060158910329,58.796821793416576,51.98637911464245,74.91486946651533,94.32463110102157,74.77866061293985,85.19362186788155,73.79556778252089
2414,精技,電子通路,56.7,37265817.394999996,True,69.86449864498645,39.002036659877795,87.26,2026-06-01,False,52.0,-11.128526645768016,-0.05803238963148805,87.77089783281735,27.406666666666673,52.09988649262202,27.014755959137343,18.047673098751417,80.02270147559591,89.67082860385925,53.371169125993184,88.61047835990888,73.42957759224737
