stock_id,name,industry,close,adv20,pe_hist_pct,value_pct,revenue_yoy,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite
6409,旭隼,電子零組件,1290.0,1829669800.0,60.0219659527732,56.62482566248257,0.28,79.86111111111111,39.00862068965518,0.12036373656654725,100.0,11.796666666666663,78.75,95.0,92.08333333333333,95.88541666666667,76.77083333333333,87.69791666666666
2801,彰銀,本國銀行,23.5,917243175.0,31.85063152114223,76.29009762900976,24.59,88.88888888888889,9.557109557109555,0.23605306379022412,97.91666666666666,5.559999999999999,87.70833333333333,77.1875,99.27083333333333,87.8125,61.145833333333336,82.62499999999999
2466,冠西電,光電及I/O,94.8,117917350.0,46.019711902956786,66.03905160390516,-33.25,80.3030303030303,112.55605381165918,0.09555058560414337,100.0,2.6033333333333317,80.0,99.79166666666667,87.08333333333333,95.88541666666667,49.895833333333336,82.53125
3152,璟德,電子零組件,287.5,294671175.0,11.916529379461833,88.91213389121339,17.65,97.91666666666666,60.614525139664806,0.07469080613917449,88.59784283513096,11.536666666666672,96.14583333333333,97.70833333333333,81.25,60.62499999999999,76.04166666666666,82.35416666666666
2820,華票,票券公司,17.1,60841770.0,0.9884678747940692,98.60529986052998,89.4,98.60529986052998,-0.5813953488371992,0.13217911477955768,95.7983193277311,28.69333333333342,96.66666666666667,44.375,93.75,82.60416666666667,90.9375,81.66666666666667
2851,中再保,產險,39.1,132717497.5,4.228445908841296,94.21199442119944,1113.15,100.0,5.962059620596216,0.017653476147971834,96.4241676942047,553.9733333333334,98.59375,67.60416666666667,58.958333333333336,83.33333333333334,99.79166666666667,81.65625000000001
6023,元大期,期貨,103.5,39980850.0,57.935200439319054,58.50767085076709,80.38,58.50767085076709,3.811434302908734,0.18144252441773104,100.0,45.06333333333334,57.91666666666667,61.04166666666667,97.5,95.88541666666667,95.20833333333333,81.51041666666666
3290,東浦,電子零組件,70.4,217866115.0,20.5188679245283,83.54253835425384,96.16,97.22222222222221,40.239043824701206,-0.010940854245317936,98.73772791023843,18.300000000000082,95.625,95.20833333333333,39.791666666666664,89.375,84.58333333333333,80.91666666666666
6491,晶碩,醫療耗材,374.0,263873525.0,40.878584502745575,70.0836820083682,36.71,47.05882352941176,15.254237288135597,0.33593852620517534,100.0,11.776666666666667,46.979166666666664,85.10416666666667,100.0,95.88541666666667,76.5625,80.90625
5288,豐祥-KY,機車船製造,186.5,56322500.0,79.62657880285558,40.0278940027894,68.5,50.0,12.012012012012008,0.12722521639719092,97.64397905759162,29.699999999999996,49.6875,80.52083333333333,93.22916666666666,86.77083333333333,91.45833333333333,80.33333333333333
6446,藥華藥,藥,1445.0,3509736700.0,63.2183908045977,54.67224546722454,108.47,27.27272727272727,54.21558164354323,0.10782496575066484,100.0,28.080000000019368,27.34375,96.97916666666667,90.3125,95.88541666666667,90.83333333333333,80.27083333333334
3374,精材,半導體,322.0,3370985825.0,92.71155033971587,22.66387726638773,43.32,42.857142857142854,30.62880324543611,0.09494081505510323,100.0,15.583333333333282,42.65625,93.125,86.77083333333333,95.88541666666667,82.39583333333333,80.16666666666666
2610,華航,空運,22.45,1702124635.0,17.576142131979697,85.14644351464436,27.73,85.14644351464436,12.531328320802015,0.132878471018754,92.76859504132231,6.329999999999995,84.58333333333333,81.77083333333334,93.85416666666667,75.20833333333333,63.645833333333336,79.8125
2305,全友,光電及I/O,42.65,196469280.0,63.013698630136986,54.88145048814504,97.83,63.63636363636363,89.55555555555554,0.017837820378236082,100.0,13.219999999999985,63.541666666666664,99.375,59.375,95.88541666666667,78.95833333333333,79.42708333333333
3611,鼎翰,電腦及週邊,202.0,11354475.0,17.737506864360242,85.07670850767084,6.91,94.73684210526315,6.036745406824151,0.191673894189072,93.7354988399072,4.609999999999999,93.48958333333334,67.91666666666667,97.91666666666666,77.91666666666667,58.75,79.19791666666666
2618,長榮航,空運,43.55,2622988697.5,25.150501672240804,80.68340306834031,22.11,80.68340306834031,15.51724137931032,0.16847773594123053,96.99331848552339,2.289999999999999,80.41666666666667,85.625,96.66666666666667,84.6875,48.541666666666664,79.18750000000001
6573,虹揚-KY,電子零組件,27.6,29608290.0,50.6578947368421,63.80753138075313,-9.78,88.19444444444444,71.42857142857142,-0.001581254941421692,100.0,7.2800000000000065,87.1875,98.33333333333333,47.1875,95.88541666666667,66.45833333333333,79.01041666666666
