stock_id,name,industry,close,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
8926,台汽電,公用事業,62.6,412289617.915,True,1.0320478001086366,94.89655172413794,1719.48,2026-06-01,False,90.9090909090909,-22.716049382716047,-0.1386753292187887,76.15571776155717,712.66,91.91011235955057,21.685393258426966,6.067415730337078,61.23595505617978,99.5505617977528,56.08988764044943,99.77452085682074,82.80879875353104
2851,中再保,產險,34.7,73709705.8025,True,1.0863661053775122,94.79310344827586,1113.15,2026-05-01,False,100.0,-11.253196930946288,0.018954753961339624,85.57336621454995,553.9733333333334,98.87640449438202,52.47191011235955,59.325842696629216,82.47191011235955,99.43820224719101,78.51685393258427,99.32356257046223,82.04999176621106
3290,東浦,電子零組件,53.2,67264041.755,True,12.645687645687644,82.89655172413794,88.72,2026-06-01,False,95.17241379310344,-24.431818181818183,-0.05516842086707677,74.61430575035064,3.9766666666666737,95.39325842696628,18.202247191011235,22.359550561797754,56.96629213483146,50.0,48.58426966292135,88.83878241262683,80.74902144585333
6023,元大期,期貨,85.6,135146440.505,True,1.7925040738728952,93.24137931034483,86.15,2026-06-01,False,93.27731092436974,-17.29468599033817,-0.011444714124790485,79.25925925925925,35.92000000000001,93.93258426966293,35.28089887640449,41.57303370786517,67.64044943820224,92.24719101123596,66.13483146067415,88.2750845546787,78.64180484653484
2305,全友,光電及I/O,32.6,218754859.8375,True,44.304932735426014,59.862068965517246,142.33,2026-06-01,False,69.23076923076923,-23.563892145369277,-0.04033441209649262,76.43610785463072,35.253333333333345,69.5505617977528,19.43820224719101,27.191011235955052,61.91011235955056,92.02247191011236,54.02247191011236,93.91206313416009,76.48363376106812
6834,天二科技,電子零組件,93.5,454092958.2750001,True,31.863442389758177,68.06896551724138,66.46,2026-06-01,False,86.89655172413792,-26.953125,-0.0135439119315866,70.83333333333334,13.999999999999993,88.08988764044943,13.03370786516854,40.78651685393259,46.46067415730337,74.71910112359551,52.61797752808989,83.20180383314543,76.17966444143244
6024,群益期,期貨,58.2,39680486.019999996,True,6.19228680065182,88.27586206896552,124.15,2026-06-01,False,88.4453781512605,-6.8799999999999955,0.03156439535570673,89.2638036809816,169.84,89.10112359550561,65.73033707865169,65.73033707865169,88.31460674157303,98.76404494382022,81.52808988764045,92.78466741826381,76.11751516917269
2497,怡利電,汽車組件,46.25,53696257.74749999,True,18.548387096774192,78.75862068965517,52.52,2026-06-01,False,86.11111111111111,-30.763473053892216,-0.057468354080788826,69.23652694610779,14.313333333333333,87.13483146067415,7.752808988764046,21.460674157303373,42.247191011235955,76.06741573033707,46.93258426966292,77.22660653889515,74.7139550055103
5386,青雲,電子通路,248.5,442240121.05,True,0.38022813688212925,97.48275862068965,442.3,2026-06-01,False,100.0,-43.90519187358917,-0.019903353362521067,41.90556492411467,22.183333333333394,98.87640449438202,0.7865168539325843,36.96629213483146,1.6853932584269662,85.61797752808988,44.78651685393258,98.64712514092446,74.60560150995022
1256,鮮活果汁-KY,飲料乳品,185.5,17064966.125,True,27.159152634437806,71.24137931034483,52.28,2026-06-01,False,100.0,-6.78391959798995,0.06645589605790865,88.54415274463007,8.233333333333341,98.87640449438202,66.29213483146067,77.75280898876404,86.74157303370787,63.82022471910113,78.69662921348315,76.88838782412627,74.05355763018888
