stock_id,name,industry,close,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
6023,元大期,期貨,86.7,133900834.61500001,True,4.2841648590021695,89.55631399317406,86.15,2026-06-01,False,89.56461644782308,-19.722222222222218,-0.0008189421896086718,80.27777777777779,35.92000000000001,90.3954802259887,14.350282485875706,44.06779661016949,66.44067796610169,92.42937853107345,61.536723163841806,88.3219954648526,82.70196779276682
8926,台汽電,公用事業,62.0,339237564.04999995,True,0.9219088937093275,95.35836177474403,1719.48,2026-06-01,False,90.9090909090909,-18.421052631578945,-0.18476818397363148,75.4257907542579,712.66,91.41242937853107,17.853107344632768,2.0338983050847457,54.57627118644067,99.54802259887006,53.084745762711876,99.77324263038548,81.97720896268112
3290,東浦,電子零組件,53.5,56459546.879999995,True,12.798138452588715,83.34470989761093,88.72,2026-06-01,False,95.86206896551724,-21.783625730994157,-0.10326554724761439,75.0350631136045,3.9766666666666737,95.48022598870057,11.073446327683616,7.909604519774012,53.333333333333336,49.94350282485876,43.548022598870055,88.88888888888889,81.6572504708098
2851,中再保,產險,35.45,67848043.1475,True,2.0607375271149677,92.76450511945391,1113.15,2026-05-01,False,100.0,-6.340819022457063,0.031011410238310538,87.422934648582,553.9733333333334,98.75706214689266,53.78531073446327,61.5819209039548,81.12994350282486,99.43502824858757,78.93785310734464,99.31972789115646,81.35535570160268
6024,群益期,期貨,59.9,36554335.78999999,True,10.303687635574837,85.6655290102389,124.15,2026-06-01,False,85.83275742916379,-7.131782945736437,0.018654383557578865,91.87116564417177,169.84,86.89265536723164,51.186440677966104,55.367231638418076,88.0225988700565,98.75706214689266,76.045197740113,92.85714285714286,79.14648910411621
6834,天二科技,電子零組件,87.9,473217515.83000004,True,29.603399433427764,69.419795221843,66.46,2026-06-01,False,88.27586206896552,-32.38461538461538,-0.020817878802117832,66.5909090909091,13.999999999999993,89.26553672316385,3.050847457627119,33.10734463276836,31.186440677966104,74.68926553672316,46.259887005649716,83.33333333333334,75.18361581920904
2889,國票金,金融控股,15.3,104178494.13000001,True,57.10412147505423,48.600682593856654,100.04,2026-06-01,False,92.3076923076923,-3.164556962025316,0.017255601948188086,86.93181818181817,-1196.24,92.59887005649718,63.502824858757066,54.68926553672316,80.33898305084746,0.6779661016949152,58.36158192090395,90.02267573696146,74.86442599638727
2497,怡利電,汽車組件,47.5,40533617.532500006,True,20.434432823813356,76.79180887372013,52.52,2026-06-01,False,86.11111111111111,-21.874999999999996,-0.08147812890163128,71.10778443113773,14.313333333333333,87.2316384180791,10.621468926553671,11.751412429378531,42.71186440677966,76.045197740113,45.672316384180796,77.32426303854876,74.16157423421346
5386,青雲,電子通路,271.0,362436184.15,True,0.7049891540130151,96.27986348122867,442.3,2026-06-01,False,100.0,-27.052489905787347,-0.01629349888252122,45.699831365935914,22.183333333333394,98.75706214689266,5.536723163841808,35.14124293785311,2.824858757062147,85.87570621468926,45.6271186440678,98.63945578231292,73.67116338060647
6902,GOGOLOOK,資訊服務,120.5,12791193.6,True,2.112676056338028,92.6962457337884,36.46,2026-06-01,False,90.9090909090909,-12.363636363636363,0.037422583182508955,81.69491525423729,8.023333333333333,91.41242937853107,33.10734463276836,64.7457627118644,69.6045197740113,63.389830508474574,64.45197740112994,65.5328798185941,73.36062108459203
5864,致和證,證券,28.8,121128824.0875,True,0.0,99.55631399317406,107.08,2026-06-01,False,100.0,-27.36443883984867,-0.048382227797951476,53.73134328358209,-724.4033333333332,98.75706214689266,4.858757062146893,21.581920903954803,7.796610169491526,0.903954802259887,26.77966101694915,91.38321995464852,73.26953380222145
6465,威潤,通信網路,47.6,17219210.4975,True,0.3952569169960474,97.26962457337885,42.29,2026-06-01,False,100.0,-24.802527646129533,-0.05721090536556152,66.85393258426966,-55.34000000000001,98.75706214689266,7.796610169491526,19.322033898305087,32.090395480225986,3.954802259887006,32.38418079096046,69.95464852607711,73.25137399592606
3556,禾瑞亞,半導體,63.8,38730680.535,True,56.182212581344906,49.215017064846414,66.86,2026-06-01,False,65.38461538461539,-15.942028985507257,-0.04292708076876782,79.35323383084577,35.61,65.31073446327683,22.259887005649716,23.728813559322035,64.40677966101694,92.31638418079096,53.604519774011294,83.44671201814059,72.72608478419616
6996,力領科技,半導體,185.0,16494033.35,True,19.900497512437813,77.20136518771331,49.96,2026-06-01,False,83.84615384615385,-5.128205128205128,-0.0811327184817568,91.35802469135803,6.829999999999998,84.7457627118644,57.06214689265536,11.864406779661017,87.34463276836159,60.790960451977405,60.36158192090395,75.05668934240363,72.52123448249355
8183,精星,印刷電路板,28.9,15581558.334999999,True,31.616052060737527,67.91808873720136,64.66,2026-06-01,False,95.1219512195122,-13.0827067669173,-0.038891279241387605,71.09471094710948,27.953333333333326,95.02824858757062,30.847457627118647,26.101694915254235,42.59887005649718,89.94350282485875,56.90395480225989,82.42630385487529,72.30149121795611
3689,湧德,電子零組件,107.5,139347551.76,True,42.624728850325376,60.0,72.66,2026-06-01,False,80.6896551724138,-12.244897959183673,-0.1011499476618357,75.70422535211267,26.946666666666665,81.80790960451978,33.67231638418079,8.135593220338983,55.367231638418076,89.03954802259886,53.60451977401131,85.26077097505669,72.19089895845343
3006,晶豪科,半導體,256.5,2565525062.375,True,17.6050753370341,79.38566552901024,328.35,2026-06-01,False,85.38461538461539,8.227848101265822,0.07189650915494684,95.88785046728971,3.5600000000000023,86.21468926553672,91.07344632768361,77.96610169491525,94.91525423728814,48.58757062146893,79.75141242937852,97.73242630385488,71.94723086974903
4772,台特化,其他化學,233.0,159123606.1,True,0.0,99.55631399317406,272.73,2026-06-01,False,100.0,-13.863216266173753,0.026804826249621827,61.96808510638297,31.383333333333354,98.75706214689266,28.0225988700565,58.644067796610166,19.54802259887006,90.96045197740112,59.186440677966104,97.27891156462584,71.89034936008302
6120,達運,光電及I/O,13.45,41614056.425,True,0.0,99.55631399317406,42.06,2026-06-01,False,98.57142857142858,-6.597222222222229,-0.09189136778754678,83.54037267080744,39.550000000000004,96.94915254237289,52.88135593220339,9.830508474576272,73.5593220338983,93.33333333333333,65.31073446327683,69.84126984126983,71.86709712133441
5351,鈺創,半導體,104.0,2646884953.415,True,39.66942148760331,61.911262798634816,657.48,2026-06-01,False,76.92307692307693,5.906313645621178,0.03461991003637027,99.52153110047847,97.47333333333336,77.2316384180791,88.24858757062147,63.84180790960452,98.19209039548022,97.6271186440678,85.02824858757063,99.09297052154194,71.56702794111996
