stock_id,name,industry,close,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
2330,台積電,半導體,2280.0,90322962930.0,True,94.0087145969499,12.283136710617628,67.87,2026-06-01,False,19.841269841269842,-3.79746835443038,-0.13092703326301197,90.83665338645417,29.383333333333333,18.91592920353982,66.48230088495575,4.756637168141593,92.92035398230088,90.48672566371681,54.71238938053098,83.90677025527192,57.31518813903922
2327,國巨*,電子零組件,563.0,47633987898.15,True,97.4400871459695,3.3657182512144344,38.91,2026-06-01,False,3.146853146853147,-45.86538461538461,-0.02709380471971859,49.3859649122807,2.7733333333333334,2.0464601769911503,0.6637168141592921,29.424778761061948,6.415929203539823,46.017699115044245,16.913716814159294,68.25749167591565,44.01404106057183
2408,南亞科,半導體,392.5,36813524089.625,True,88.87973640856673,19.56974323386537,621.34,2026-06-01,False,30.158730158730158,-13.35540838852097,-0.048241888528744226,77.72277227722772,-68.26333333333332,29.97787610619469,41.150442477876105,21.238938053097346,69.69026548672566,2.9867256637168142,33.008849557522126,99.00110987791344,64.37970224823943
2454,聯發科,半導體,3315.0,36762613064.5,True,97.1132897603486,4.614850798056905,2.8,2026-06-01,False,3.968253968253968,-15.217391304347828,-0.05316462644192507,71.44396551724138,1.583333333333333,2.3230088495575223,34.292035398230084,18.58407079646018,55.088495575221245,41.03982300884956,30.26548672566372,19.866814650388456,35.74657091923429
3037,欣興,印刷電路板,764.0,25237822722.45,True,92.21132897603485,14.920194309507288,36.31,2026-06-01,False,33.33333333333333,-21.721311475409834,-0.07281262794111143,70.4147465437788,4.20333333333334,32.9646017699115,20.353982300884958,13.163716814159294,52.43362831858407,51.76991150442478,34.137168141592916,66.37069922308547,57.85373675267402
2344,華邦電,半導體,144.0,24206736774.225,True,59.21864290610007,48.64677307425399,189.88,2026-06-01,False,69.04761904761905,-29.064039408866993,-0.07362228172555169,64.86486486486487,5.190000000000026,68.91592920353983,8.517699115044246,12.942477876106196,37.83185840707964,54.424778761061944,36.52654867256638,95.67147613762486,73.47539115830003
3481,群創,光電及I/O,45.0,23274250900.1325,True,89.83253588516746,17.90423317140874,17.25,2026-06-01,False,25.757575757575758,-32.83582089552239,0.005093619071640981,63.46967559943582,4.143333333333333,25.221238938053098,3.982300884955752,52.76548672566371,33.849557522123895,51.54867256637168,33.47345132743362,43.06326304106548,49.53793965407168
4958,臻鼎-KY,印刷電路板,427.5,21859083701.55,True,96.78649237472767,5.933379597501735,32.83,2026-06-01,False,7.6923076923076925,-25.392670157068064,-0.015217081149419488,66.17647058823529,5.476666666666663,5.641592920353982,14.15929203539823,37.7212389380531,41.09513274336283,55.97345132743363,30.918141592920353,62.81908990011099,48.84913088210739
2303,聯電,半導體,113.5,21797070604.15,True,85.34858387799564,22.970159611380986,22.85,2026-06-01,False,37.301587301587304,-30.79268292682927,-0.050088863073923524,63.58543417366946,5.706666666666667,35.951327433628315,6.084070796460177,20.24336283185841,34.292035398230084,57.07964601769911,30.730088495575217,50.055493895671475,53.55369648276742
8046,南電,印刷電路板,976.0,20439529474.9,True,89.56414978514427,18.25121443442054,50.03,2026-06-01,False,38.46153846153847,-9.62962962962963,-0.0021406360577336863,68.97526501766784,8.256666666666668,37.057522123893804,49.66814159292036,47.45575221238938,50.0,64.15929203539822,49.66814159292035,75.74916759156493,53.28463703063459
2308,台達電,電子零組件,1580.0,19608098205.0,True,92.75599128540306,13.879250520471894,55.43,2026-06-01,False,24.125874125874127,-17.060367454068242,-0.0909563046246699,62.698412698412696,7.763333333333335,23.285398230088493,31.41592920353982,9.734513274336283,30.86283185840708,62.83185840707964,31.626106194690266,78.80133185349611,50.38340818461296
1303,南亞,石化,157.0,17425997197.55,True,75.23584905660378,34.90631505898681,31.79,2026-06-01,False,53.333333333333336,3.6303630363036308,0.00029121998534307493,69.01098901098901,4.263333333333328,52.04646017699115,86.17256637168141,49.336283185840706,50.11061946902655,52.10176991150443,57.95353982300885,61.26526082130965,44.31244352391148
3711,日月光投控,半導體,554.0,16117675192.45,True,96.9478357380688,5.343511450381679,32.86,2026-06-01,False,5.555555555555555,-11.64274322169059,-0.05146415336605661,76.20357634112793,5.976666666666663,3.8716814159292032,44.690265486725664,19.358407079646017,66.8141592920354,58.075221238938056,38.56194690265487,62.98557158712541,47.24528670209109
