stock_id,name,industry,close,day_change_pct,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
2851,中再保,產險,35.9,-0.2777777777777768,65630063.1625,True,2.3293607800650054,92.10879785090665,1113.15,2026-05-01,False,100.0,-4.648074369189907,0.025435574183882606,88.53267570900124,553.9733333333334,98.86621315192744,42.63038548752834,59.750566893424036,81.29251700680273,99.43310657596372,76.39455782312925,99.31740614334471,84.21143770363662
6023,元大期,期貨,87.0,0.694444444444442,66443515.105000004,True,4.7670639219935,88.58294157152451,86.15,2026-06-01,False,88.62559241706161,-15.942028985507244,0.00013313269023763343,80.55555555555556,35.92000000000001,89.22902494331065,11.337868480725625,44.5578231292517,63.49206349206349,92.40362811791383,60.20408163265306,88.39590443686008,82.44478109787715
3290,東浦,電子零組件,55.1,0.36429872495447047,44425224.19500001,True,13.131900058105753,81.93418401611821,88.72,2026-06-01,False,94.5578231292517,-17.638266068759346,-0.13825024830685262,77.27910238429173,3.9766666666666737,94.33106575963718,9.523809523809524,3.741496598639456,55.44217687074829,50.22675736961452,42.6530612244898,88.96473265073948,82.30354143932885
2414,精技,電子通路,51.9,-8.465608465608476,38725212.214999996,True,41.54929577464789,60.174613834788445,87.26,2026-06-01,False,73.07692307692307,-18.396226415094343,-0.11331464058785481,80.3405572755418,27.406666666666673,74.26303854875283,8.616780045351474,5.442176870748299,63.038548752834465,89.68253968253968,48.20861678004535,88.62343572241184,79.3270607446619
4541,晟田,機車船製造,66.3,1.3761467889908063,702001235.6049999,True,4.505229283990346,88.7844190732035,58.68,2026-06-01,False,91.66666666666666,-6.090651558073651,0.01181496674112599,87.58256274768823,20.836666666666666,92.17687074829932,36.507936507936506,51.587301587301596,79.47845804988663,84.80725623582767,68.91156462585035,79.97724687144482,78.78115979042357
6024,群益期,期貨,61.6,-0.8051529790660261,36534947.225,True,21.397616468039004,75.45332437877771,124.15,2026-06-01,False,75.45700744752878,-3.1446540880503147,0.049596741657613255,94.47852760736197,169.84,76.30385487528345,48.52607709750567,68.82086167800453,92.7437641723356,98.75283446712018,77.0294784580499,92.83276450511946,78.33857661380821
6834,天二科技,電子零組件,106.0,9.730848861283658,411453667.96,True,33.05084745762712,65.48018804566823,66.46,2026-06-01,False,84.35374149659864,-10.16949152542373,0.004696865143398902,80.3030303030303,13.999999999999993,85.82766439909297,22.789115646258505,47.84580498866213,62.81179138321995,74.82993197278913,58.82086167800453,83.39021615472127,77.31013907269391
8926,台汽電,公用事業,55.8,-2.1052631578947434,310315262.90999997,True,1.0834236186348862,94.35862995298858,1719.48,2026-06-01,False,83.33333333333334,-17.087667161961367,-0.23069588212484396,67.88321167883211,712.66,84.97732426303854,10.204081632653061,0.7936507936507936,31.065759637188208,99.54648526077098,45.317460317460316,99.77246871444824,76.40286774550547
2889,國票金,金融控股,15.2,-0.9771986970684043,92379606.62000002,True,56.12134344528711,47.78374748153123,100.04,2026-06-01,False,84.61538461538461,-3.1847133757961785,-0.004793650642180588,86.36363636363636,-1196.24,86.22448979591837,48.07256235827664,42.17687074829932,76.75736961451247,0.6802721088435374,50.78231292517007,90.10238907849829,76.25292153266312
3709,鑫聯大投控,電子通路,71.6,-9.937106918239003,93646302.17,True,7.042253521126761,86.66890530557421,72.07,2026-06-01,False,92.3076923076923,-8.673469387755116,-0.032114313782740024,77.07212055974165,44.513333333333335,92.63038548752834,27.55102040816326,27.2108843537415,54.6485260770975,94.33106575963718,59.274376417233555,85.21046643913537,76.23458939889949
5522,遠雄,建設,65.1,0.0,65699567.71,True,7.150595882990249,86.53458697112157,2513.5,2026-06-01,False,89.83050847457628,-3.555555555555564,0.1955709458072621,79.19708029197079,1364.0166666666667,90.36281179138322,45.80498866213152,94.21768707482994,60.090702947845806,99.88662131519274,78.07256235827666,99.88623435722411,76.13369010858041
8183,精星,印刷電路板,30.15,-0.4950495049505066,10016296.099999998,True,1.6251354279523293,93.1497649429147,64.66,2026-06-01,False,100.0,-9.18674698795182,-0.09400893482312797,74.16974169741697,27.953333333333326,98.86621315192744,25.963718820861676,8.616780045351474,47.3922902494331,89.90929705215419,54.149659863945566,82.48009101251422,75.69371889825328
3066,李洲,光電及I/O,21.6,-4.212860310421284,14340724.747499999,True,0.0,98.92545332437878,49.95,2026-06-01,False,99.30555555555556,-13.94422310756972,-0.08827754682642791,71.52317880794703,-2.213333333333331,97.56235827664399,13.492063492063492,9.410430839002268,40.362811791383216,30.952380952380953,38.35600907029479,74.85779294653014,74.82272488062347
5484,慧友,光電及I/O,41.7,-8.048511576626238,15576463.492500002,True,27.419354838709676,70.31564808596373,224.33,2026-06-01,False,75.0,-12.852664576802505,-0.019199483518551514,72.02072538860105,93.17000000000002,75.85034013605441,16.213151927437643,34.12698412698413,41.723356009070294,97.50566893424036,53.08390022675737,96.47326507394767,74.45845232290868
6120,達運,光電及I/O,12.9,-3.007518796992481,39766396.385,True,0.0,98.92545332437878,42.06,2026-06-01,False,99.30555555555556,-5.8394160583941535,-0.07073371132004956,80.12422360248446,39.550000000000004,97.56235827664399,37.188208616780045,13.038548752834467,62.47165532879818,93.31065759637188,60.71428571428571,69.6245733788396,73.11759459187543
2101,南港,輪胎,33.8,-1.4577259475218707,66587096.73,True,6.734534064212999,86.90396239086635,328.25,2026-06-01,False,100.0,-1.1695906432748704,0.11286280499726123,76.12612612612612,115.70000000000002,98.86621315192744,57.14285714285714,85.14739229024943,52.721088435374156,98.1859410430839,78.41269841269842,97.61092150170649,73.01384148653773
5386,青雲,電子通路,274.5,-7.885906040268454,342081005.5,True,0.8125677139761647,95.26527871054398,442.3,2026-06-01,False,98.07692307692307,-20.893371757925074,-0.06632312676483454,46.290050590219224,22.183333333333394,96.5986394557823,5.782312925170068,14.73922902494331,2.494331065759637,85.94104308390023,41.11111111111111,98.63481228668942,72.98636747076533
8112,至上,電子通路,100.0,8.225108225108224,1662684015.27,True,16.901408450704224,78.77770315648085,231.17,2026-06-01,False,90.38461538461539,17.09601873536299,0.18693578458721988,99.50248756218906,51.06666666666666,91.04308390022676,94.89795918367348,93.7641723356009,98.52607709750568,95.23809523809523,94.6938775510204,96.81456200227532,72.87144095408357
6209,今國光,消費性電子,75.0,1.3513513513513598,391282188.145,True,4.0,89.5903290799194,73.31,2026-06-01,False,90.0,-4.45859872611465,0.0004401010160171738,77.1604938271605,3.026666666666671,90.64625850340136,42.97052154195011,44.89795918367347,54.98866213151927,46.59863945578231,56.0204081632653,85.55176336746302,72.05404061510839
2248,華勝-KY,汽車組件,56.9,-8.225806451612904,14722794.23,True,52.02312138728323,51.30960376091337,106.59,2026-06-01,False,51.35135135135135,-7.32899022801303,0.02182784030523981,86.2121212121212,40.68333333333334,51.8140589569161,31.746031746031743,57.14285714285714,76.30385487528345,93.5374149659864,62.10884353741496,91.2400455062571,71.90298189810622
2546,根基,營造,96.2,3.88768898488121,29135235.95,True,0.16251354279523295,97.24647414372062,44.27,2026-06-01,False,100.0,2.5586353944562963,0.06547431696635138,92.5,14.67333333333334,98.86621315192744,73.01587301587301,74.48979591836735,89.00226757369614,76.75736961451247,82.42630385487529,71.10352673492605,71.48903361116916
6465,威潤,通信網路,46.75,-1.371308016877637,15689222.657499999,True,0.0,98.92545332437878,42.29,2026-06-01,False,99.03846153846155,-20.085470085470085,-0.04857033776832805,65.66011235955057,-55.34000000000001,96.99546485260771,6.91609977324263,20.975056689342402,25.283446712018144,4.081632653061225,30.85034013605442,69.73833902161547,71.27528770324967
8383,千附,電子設備,68.6,-1.8597997138769862,391848845.98,True,83.6094674556213,24.445936870382805,200.07,2026-06-01,False,45.33333333333333,-18.52731591448932,0.02656759656037213,75.88495575221238,105.24666666666666,45.57823129251701,8.503401360544217,60.317460317460316,51.8140589569161,97.95918367346938,52.83446712018141,95.79067121729238,71.16989002654532
6585,鼎基,樹脂,117.0,-0.42553191489361764,52832820.5,True,35.24829600778968,64.27132303559436,91.44,2026-06-01,False,71.42857142857143,-6.772908366533864,-0.004579554519456909,77.74086378737542,32.449999999999996,72.67573696145124,33.900226757369616,42.290249433106574,56.575963718820866,91.60997732426304,59.41043083900227,89.30602957906713,71.16437587549241
