stock_id,name,industry,close,adv20,listed_ok,pe_hist_pct,value_pct,revenue_yoy,rev_month,bear_regime,value_ind_pct,momentum20,chip20_turnover,high52_prox,rev_accel,value_ind_pct_pool_pct,momentum20_pool_pct,chip20_turnover_pool_pct,high52_prox_pool_pct,rev_accel_pool_pct,composite,revenue_yoy_pool_pct,c2_score
2330,台積電,半導體,2370.0,98299636633.25,True,96.20390455531454,8.054607508532422,67.87,2026-06-01,False,11.153846153846155,-1.8633540372670807,-0.0875427375802982,94.42231075697211,29.383333333333333,10.338983050847457,67.57062146892655,10.847457627118644,92.54237288135593,90.28248587570621,54.31638418079096,83.78684807256236,54.7743956339598
2408,南亞科,半導體,457.0,37737825738.675,True,55.89198036006546,49.55631399317406,621.34,2026-06-01,False,66.15384615384615,4.936854190585533,-0.006827674976879155,90.4950495049505,-68.26333333333332,65.98870056497175,86.21468926553672,41.12994350282486,86.32768361581921,2.937853107344633,56.51977401129943,98.9795918367347,66.27032168799724
2327,國巨*,電子零組件,540.0,36729008902.325,True,97.18004338394793,5.085324232081911,38.91,2026-06-01,False,7.931034482758621,-40.0,-0.046671970142213665,47.368421052631575,2.7733333333333334,6.3841807909604515,1.1299435028248588,22.598870056497177,3.2768361581920904,45.08474576271186,15.694915254237287,67.23356009070295,43.94115838425766
2454,聯發科,半導體,3900.0,36218801777.5,True,98.2646420824295,3.0034129692832763,2.8,2026-06-01,False,3.4615384615384617,-0.6369426751592357,-0.02932940765393842,84.05172413793103,1.583333333333333,2.4293785310734464,72.090395480226,29.717514124293785,74.68926553672316,40.225988700564976,43.83050847457627,19.27437641723356,31.075656251201043
3037,欣興,印刷電路板,955.0,24356882855.85,True,86.55097613882863,22.116040955631398,36.31,2026-06-01,False,51.21951219512195,9.142857142857142,0.00886913309614246,88.0184331797235,4.20333333333334,51.41242937853108,91.75141242937853,50.056497175141246,82.25988700564972,50.960451977401135,65.28813559322035,65.41950113378685,51.835101272147284
2303,聯電,半導體,116.0,24165605740.775,True,64.26247288503254,43.208191126279864,22.85,2026-06-01,False,56.15384615384615,-25.64102564102564,-0.07346765757261602,64.9859943977591,5.706666666666667,56.38418079096045,7.231638418079096,14.124293785310735,27.11864406779661,56.49717514124294,32.271186440677965,48.75283446712018,56.256005226949526
2308,台達電,電子零組件,1650.0,23485265258.25,True,91.26898047722342,16.655290102389078,55.43,2026-06-01,False,29.655172413793103,-12.23404255319149,-0.0672258213130559,65.47619047619048,7.763333333333335,29.491525423728817,33.78531073446327,15.593220338983052,28.8135593220339,62.59887005649718,34.056497175141246,78.45804988662131,50.74445597448019
4958,臻鼎-KY,印刷電路板,473.0,21123849574.975,True,97.2885032537961,4.6416382252559725,32.83,2026-06-01,False,9.75609756097561,-19.5578231292517,-0.02509318401647568,73.21981424148606,5.476666666666663,8.587570621468926,15.254237288135593,30.96045197740113,48.58757062146893,55.48022598870056,31.774011299435028,61.564625850340136,50.8713824512856
2344,華邦電,半導體,163.5,19981927305.725,True,42.740286298568506,59.863481228668945,189.88,2026-06-01,False,75.38461538461539,-7.365439093484419,-0.036103344847131194,73.64864864864865,5.190000000000026,75.9322033898305,50.50847457627119,27.231638418079097,49.83050847457628,53.78531073446327,51.45762711864406,95.46485260770974,67.67977247396134
1303,南亞,石化,188.0,19521798736.325,True,82.33568075117371,27.71331058020478,31.79,2026-06-01,False,25.0,3.581267217630854,-0.036266478619575535,82.63736263736263,4.263333333333328,25.480225988700568,83.61581920903954,27.005649717514125,71.52542372881356,51.29943502824859,51.78531073446328,59.97732426303855,43.34178869287828
