date,ticker,baseline_selected,u1_selected,change_type
2008-09-30,9907,True,True,UNCHANGED
2008-10-31,1565,True,True,UNCHANGED
2008-10-31,1611,True,True,UNCHANGED
2008-10-31,1709,True,True,UNCHANGED
2008-10-31,2397,True,True,UNCHANGED
2008-10-31,2480,True,True,UNCHANGED
2008-10-31,3042,True,True,UNCHANGED
2008-10-31,4126,True,True,UNCHANGED
2008-10-31,4535,True,True,UNCHANGED
2008-10-31,5016,True,True,UNCHANGED
2008-10-31,6209,True,True,UNCHANGED
2008-10-31,6263,True,True,UNCHANGED
2008-10-31,8099,True,True,UNCHANGED
2008-11-28,1232,True,True,UNCHANGED
2008-11-28,1726,True,True,UNCHANGED
2008-11-28,1742,True,True,UNCHANGED
2008-11-28,2059,True,True,UNCHANGED
2008-11-28,2308,True,True,UNCHANGED
2008-11-28,2325,True,True,UNCHANGED
2008-11-28,2330,True,True,UNCHANGED
2008-11-28,2451,True,True,UNCHANGED
2008-11-28,2452,True,True,UNCHANGED
2008-11-28,2454,True,True,UNCHANGED
2008-11-28,2463,True,True,UNCHANGED
2008-11-28,2498,True,True,UNCHANGED
2008-11-28,3002,True,True,UNCHANGED
2008-11-28,4535,True,True,UNCHANGED
2008-11-28,4908,True,True,UNCHANGED
2008-11-28,5203,True,True,UNCHANGED
2008-11-28,5484,True,True,UNCHANGED
2008-11-28,6121,True,True,UNCHANGED
2008-11-28,6158,True,True,UNCHANGED
2008-11-28,6202,True,True,UNCHANGED
2008-11-28,6237,True,True,UNCHANGED
2008-11-28,6261,True,True,UNCHANGED
2008-11-28,6508,True,True,UNCHANGED
2008-11-28,8081,True,True,UNCHANGED
2008-11-28,8938,True,True,UNCHANGED
2008-11-28,9921,True,True,UNCHANGED
2008-12-31,1210,True,True,UNCHANGED
2008-12-31,1325,True,True,UNCHANGED
2008-12-31,1519,True,True,UNCHANGED
2008-12-31,1565,True,True,UNCHANGED
2008-12-31,1707,True,True,UNCHANGED
2008-12-31,1723,True,True,UNCHANGED
2008-12-31,2107,True,True,UNCHANGED
2008-12-31,2450,True,True,UNCHANGED
2008-12-31,2617,True,True,UNCHANGED
2008-12-31,4103,True,True,UNCHANGED
2008-12-31,4105,True,True,UNCHANGED
2008-12-31,4120,True,True,UNCHANGED
2008-12-31,5203,True,True,UNCHANGED
2008-12-31,5478,True,True,UNCHANGED
2008-12-31,6136,True,True,UNCHANGED
2008-12-31,6163,True,True,UNCHANGED
2009-01-21,1227,True,True,UNCHANGED
2009-01-21,1704,True,True,UNCHANGED
2009-01-21,1707,True,True,UNCHANGED
2009-01-21,2353,True,True,UNCHANGED
2009-01-21,3504,True,True,UNCHANGED
2009-01-21,4103,True,True,UNCHANGED
2009-01-21,4105,True,True,UNCHANGED
2009-01-21,5478,True,True,UNCHANGED
2009-01-21,9907,True,True,UNCHANGED
2009-01-21,9921,True,True,UNCHANGED
2009-02-27,1565,True,True,UNCHANGED
2009-02-27,2107,True,True,UNCHANGED
2009-02-27,2356,True,True,UNCHANGED
2009-02-27,2463,True,True,UNCHANGED
2009-02-27,3002,True,True,UNCHANGED
2009-02-27,3059,True,True,UNCHANGED
2009-02-27,4119,True,True,UNCHANGED
2009-02-27,4733,True,True,UNCHANGED
2009-02-27,4906,True,True,UNCHANGED
2009-02-27,5478,True,True,UNCHANGED
2009-02-27,5903,True,True,UNCHANGED
2009-02-27,6122,True,True,UNCHANGED
2009-02-27,6169,True,True,UNCHANGED
2009-02-27,6188,True,True,UNCHANGED
2009-02-27,6192,True,True,UNCHANGED
2009-02-27,6282,True,True,UNCHANGED
2009-02-27,8109,True,True,UNCHANGED
2009-03-31,1236,True,True,UNCHANGED
2009-03-31,1315,True,True,UNCHANGED
2009-03-31,1434,True,True,UNCHANGED
2009-03-31,1523,True,True,UNCHANGED
2009-03-31,1565,True,True,UNCHANGED
2009-03-31,1726,True,True,UNCHANGED
2009-03-31,1733,True,True,UNCHANGED
2009-03-31,1777,True,True,UNCHANGED
2009-03-31,2029,True,True,UNCHANGED
2009-03-31,2308,True,True,UNCHANGED
2009-03-31,2324,True,True,UNCHANGED
2009-03-31,2337,True,True,UNCHANGED
2009-03-31,2374,True,True,UNCHANGED
2009-03-31,2387,True,True,UNCHANGED
2009-03-31,2417,True,True,UNCHANGED
2009-03-31,2452,True,True,UNCHANGED
2009-03-31,2463,True,True,UNCHANGED
2009-03-31,2480,True,True,UNCHANGED
2009-03-31,2516,True,True,UNCHANGED
2009-03-31,2850,True,True,UNCHANGED
2009-03-31,3002,True,True,UNCHANGED
2009-03-31,3015,True,True,UNCHANGED
2009-03-31,3093,True,True,UNCHANGED
2009-03-31,3356,True,True,UNCHANGED
2009-03-31,3373,True,True,UNCHANGED
2009-03-31,3416,True,True,UNCHANGED
2009-03-31,4104,True,True,UNCHANGED
2009-03-31,4119,True,True,UNCHANGED
2009-03-31,4126,True,True,UNCHANGED
2009-03-31,4905,True,True,UNCHANGED
2009-03-31,4908,True,True,UNCHANGED
2009-03-31,5212,True,True,UNCHANGED
2009-03-31,5471,True,True,UNCHANGED
2009-03-31,5478,True,True,UNCHANGED
2009-03-31,5604,True,True,UNCHANGED
2009-03-31,5904,True,True,UNCHANGED
2009-03-31,6122,True,True,UNCHANGED
2009-03-31,6146,True,True,UNCHANGED
2009-03-31,6160,True,True,UNCHANGED
2009-03-31,6184,True,True,UNCHANGED
2009-03-31,6202,True,True,UNCHANGED
2009-03-31,6206,True,True,UNCHANGED
2009-03-31,6216,True,True,UNCHANGED
2009-03-31,6218,True,True,UNCHANGED
2009-03-31,6231,True,True,UNCHANGED
2009-03-31,6263,True,True,UNCHANGED
2009-03-31,6277,True,True,UNCHANGED
2009-03-31,8081,True,True,UNCHANGED
2009-03-31,9926,True,True,UNCHANGED
2009-03-31,9939,True,True,UNCHANGED
2009-04-30,1231,True,True,UNCHANGED
2009-04-30,1232,True,True,UNCHANGED
2009-04-30,1236,True,True,UNCHANGED
2009-04-30,1307,True,True,UNCHANGED
2009-04-30,1445,True,True,UNCHANGED
2009-04-30,1507,True,True,UNCHANGED
2009-04-30,2059,True,True,UNCHANGED
2009-04-30,2107,True,True,UNCHANGED
2009-04-30,2324,True,True,UNCHANGED
2009-04-30,2330,True,True,UNCHANGED
2009-04-30,2337,True,True,UNCHANGED
2009-04-30,2382,True,True,UNCHANGED
2009-04-30,2395,True,True,UNCHANGED
2009-04-30,2414,True,True,UNCHANGED
2009-04-30,2450,True,True,UNCHANGED
2009-04-30,2454,True,True,UNCHANGED
2009-04-30,2480,True,True,UNCHANGED
2009-04-30,2823,True,True,UNCHANGED
2009-04-30,2921,True,True,UNCHANGED
2009-04-30,3008,True,True,UNCHANGED
2009-04-30,3209,True,True,UNCHANGED
2009-04-30,3211,True,True,UNCHANGED
2009-04-30,3231,True,True,UNCHANGED
2009-04-30,3494,True,True,UNCHANGED
2009-04-30,4401,True,True,UNCHANGED
2009-04-30,4609,True,True,UNCHANGED
2009-04-30,5608,True,True,UNCHANGED
2009-04-30,5904,True,True,UNCHANGED
2009-04-30,6139,True,True,UNCHANGED
2009-04-30,6146,True,True,UNCHANGED
2009-04-30,6192,True,True,UNCHANGED
2009-04-30,6194,True,True,UNCHANGED
2009-04-30,6224,True,True,UNCHANGED
2009-04-30,6231,True,True,UNCHANGED
2009-04-30,6239,True,True,UNCHANGED
2009-04-30,6269,True,True,UNCHANGED
2009-04-30,6279,True,True,UNCHANGED
2009-04-30,8109,True,True,UNCHANGED
2009-04-30,9910,True,True,UNCHANGED
2009-04-30,9917,True,True,UNCHANGED
2009-04-30,9921,True,True,UNCHANGED
2009-05-27,1442,True,True,UNCHANGED
2009-05-27,1476,True,True,UNCHANGED
2009-05-27,1507,True,True,UNCHANGED
2009-05-27,1565,True,True,UNCHANGED
2009-05-27,1580,True,True,UNCHANGED
2009-05-27,1611,True,True,UNCHANGED
2009-05-27,1704,True,True,UNCHANGED
2009-05-27,1726,True,True,UNCHANGED
2009-05-27,2105,True,True,UNCHANGED
2009-05-27,2330,True,True,UNCHANGED
2009-05-27,2337,True,True,UNCHANGED
2009-05-27,2385,True,True,UNCHANGED
2009-05-27,2480,True,True,UNCHANGED
2009-05-27,3002,True,True,UNCHANGED
2009-05-27,3068,True,True,UNCHANGED
2009-05-27,3231,True,True,UNCHANGED
2009-05-27,3526,True,True,UNCHANGED
2009-05-27,4106,True,True,UNCHANGED
2009-05-27,4205,True,True,UNCHANGED
2009-05-27,4711,True,True,UNCHANGED
2009-05-27,5392,True,True,UNCHANGED
2009-05-27,5487,True,True,UNCHANGED
2009-05-27,5520,True,True,UNCHANGED
2009-05-27,5608,True,True,UNCHANGED
2009-05-27,6122,True,True,UNCHANGED
2009-05-27,6185,True,True,UNCHANGED
2009-05-27,6192,True,True,UNCHANGED
2009-05-27,6194,True,True,UNCHANGED
2009-05-27,6218,True,True,UNCHANGED
2009-05-27,6224,True,True,UNCHANGED
2009-05-27,6508,True,True,UNCHANGED
2009-05-27,8081,True,True,UNCHANGED
2009-05-27,8923,True,True,UNCHANGED
2009-05-27,8928,True,True,UNCHANGED
2009-05-27,9921,True,True,UNCHANGED
2009-06-30,1203,True,True,UNCHANGED
2009-06-30,1215,True,True,UNCHANGED
2009-06-30,1227,True,True,UNCHANGED
2009-06-30,1234,True,True,UNCHANGED
2009-06-30,1507,True,True,UNCHANGED
2009-06-30,1540,True,True,UNCHANGED
2009-06-30,1720,True,True,UNCHANGED
2009-06-30,2107,True,True,UNCHANGED
2009-06-30,2324,True,True,UNCHANGED
2009-06-30,2337,True,True,UNCHANGED
2009-06-30,2419,True,True,UNCHANGED
2009-06-30,2454,True,True,UNCHANGED
2009-06-30,2489,True,True,UNCHANGED
2009-06-30,2498,True,True,UNCHANGED
2009-06-30,2520,True,True,UNCHANGED
2009-06-30,2617,True,True,UNCHANGED
2009-06-30,2706,True,True,UNCHANGED
2009-06-30,2823,True,True,UNCHANGED
2009-06-30,3025,True,True,UNCHANGED
2009-06-30,3052,True,True,UNCHANGED
2009-06-30,3189,True,True,UNCHANGED
2009-06-30,3373,True,True,UNCHANGED
2009-06-30,3526,True,True,UNCHANGED
2009-06-30,3533,True,True,UNCHANGED
2009-06-30,3605,True,True,UNCHANGED
2009-06-30,5487,True,True,UNCHANGED
2009-06-30,5491,True,True,UNCHANGED
2009-06-30,6146,True,True,UNCHANGED
2009-06-30,6169,True,True,UNCHANGED
2009-06-30,6188,True,True,UNCHANGED
2009-06-30,6192,True,True,UNCHANGED
2009-06-30,6269,True,True,UNCHANGED
2009-06-30,8081,True,True,UNCHANGED
2009-06-30,9939,True,True,UNCHANGED
2009-06-30,9943,True,True,UNCHANGED
2009-07-31,1203,True,True,UNCHANGED
2009-07-31,1227,True,True,UNCHANGED
2009-07-31,1234,True,True,UNCHANGED
2009-07-31,1307,True,True,UNCHANGED
2009-07-31,1315,True,True,UNCHANGED
2009-07-31,1324,True,True,UNCHANGED
2009-07-31,1465,True,True,UNCHANGED
2009-07-31,1476,True,True,UNCHANGED
2009-07-31,1517,True,True,UNCHANGED
2009-07-31,1540,True,True,UNCHANGED
2009-07-31,1558,True,True,UNCHANGED
2009-07-31,1707,True,True,UNCHANGED
2009-07-31,1720,True,True,UNCHANGED
2009-07-31,1733,True,True,UNCHANGED
2009-07-31,2107,True,True,UNCHANGED
2009-07-31,2337,True,True,UNCHANGED
2009-07-31,2419,True,True,UNCHANGED
2009-07-31,2485,True,True,UNCHANGED
2009-07-31,2489,True,True,UNCHANGED
2009-07-31,2617,True,True,UNCHANGED
2009-07-31,2823,True,True,UNCHANGED
2009-07-31,3052,True,True,UNCHANGED
2009-07-31,3287,True,True,UNCHANGED
2009-07-31,3373,True,True,UNCHANGED
2009-07-31,3614,True,True,UNCHANGED
2009-07-31,4111,True,True,UNCHANGED
2009-07-31,4426,True,True,UNCHANGED
2009-07-31,5353,True,True,UNCHANGED
2009-07-31,5487,True,True,UNCHANGED
2009-07-31,6122,True,True,UNCHANGED
2009-07-31,6128,True,True,UNCHANGED
2009-07-31,6152,True,True,UNCHANGED
2009-07-31,6164,True,True,UNCHANGED
2009-07-31,6184,True,True,UNCHANGED
2009-07-31,6192,True,True,UNCHANGED
2009-07-31,8032,True,True,UNCHANGED
2009-07-31,8043,True,True,UNCHANGED
2009-07-31,9910,True,True,UNCHANGED
2009-07-31,9921,True,True,UNCHANGED
2009-07-31,9943,True,True,UNCHANGED
2009-08-31,1203,True,True,UNCHANGED
2009-08-31,1582,True,True,UNCHANGED
2009-08-31,1707,True,True,UNCHANGED
2009-08-31,2324,True,True,UNCHANGED
2009-08-31,2353,True,True,UNCHANGED
2009-08-31,2385,True,True,UNCHANGED
2009-08-31,2437,True,True,UNCHANGED
2009-08-31,2457,True,True,UNCHANGED
2009-08-31,2471,True,True,UNCHANGED
2009-08-31,2485,True,True,UNCHANGED
2009-08-31,2489,True,True,UNCHANGED
2009-08-31,2499,True,True,UNCHANGED
2009-08-31,2546,True,True,UNCHANGED
2009-08-31,3005,True,True,UNCHANGED
2009-08-31,3052,True,True,UNCHANGED
2009-08-31,3311,True,True,UNCHANGED
2009-08-31,3556,True,True,UNCHANGED
2009-08-31,3702,True,True,UNCHANGED
2009-08-31,4102,True,True,UNCHANGED
2009-08-31,4103,True,True,UNCHANGED
2009-08-31,4107,True,True,UNCHANGED
2009-08-31,5490,True,True,UNCHANGED
2009-08-31,6128,True,True,UNCHANGED
2009-08-31,6194,True,True,UNCHANGED
2009-08-31,6206,True,True,UNCHANGED
2009-08-31,6231,True,True,UNCHANGED
2009-08-31,6239,True,True,UNCHANGED
2009-08-31,6269,True,True,UNCHANGED
2009-08-31,9921,True,True,UNCHANGED
2009-08-31,9960,True,True,UNCHANGED
2009-09-30,1565,True,True,UNCHANGED
2009-09-30,1582,True,True,UNCHANGED
2009-09-30,1603,True,True,UNCHANGED
2009-09-30,1707,True,True,UNCHANGED
2009-09-30,2107,True,True,UNCHANGED
2009-09-30,2337,True,True,UNCHANGED
2009-09-30,2374,True,True,UNCHANGED
2009-09-30,2376,True,True,UNCHANGED
2009-09-30,2395,True,True,UNCHANGED
2009-09-30,2437,True,True,UNCHANGED
2009-09-30,2457,True,True,UNCHANGED
2009-09-30,2480,True,True,UNCHANGED
2009-09-30,2485,True,True,UNCHANGED
2009-09-30,2489,True,True,UNCHANGED
2009-09-30,2499,True,True,UNCHANGED
2009-09-30,2536,True,True,UNCHANGED
2009-09-30,2546,True,True,UNCHANGED
2009-09-30,2904,True,True,UNCHANGED
2009-09-30,3008,True,True,UNCHANGED
2009-09-30,3041,True,True,UNCHANGED
2009-09-30,3094,True,True,UNCHANGED
2009-09-30,3312,True,True,UNCHANGED
2009-09-30,3317,True,True,UNCHANGED
2009-09-30,3573,True,True,UNCHANGED
2009-09-30,3702,True,True,UNCHANGED
2009-09-30,4102,True,True,UNCHANGED
2009-09-30,4107,True,True,UNCHANGED
2009-09-30,4205,True,True,UNCHANGED
2009-09-30,6146,True,True,UNCHANGED
2009-09-30,6184,True,True,UNCHANGED
2009-09-30,6188,True,True,UNCHANGED
2009-09-30,6192,True,True,UNCHANGED
2009-09-30,6194,True,True,UNCHANGED
2009-09-30,6206,True,True,UNCHANGED
2009-09-30,6269,True,True,UNCHANGED
2009-09-30,6278,True,True,UNCHANGED
2009-09-30,6286,True,True,UNCHANGED
2009-09-30,8079,True,True,UNCHANGED
2009-10-30,1307,True,True,UNCHANGED
2009-10-30,1308,True,True,UNCHANGED
2009-10-30,1541,True,True,UNCHANGED
2009-10-30,1565,True,True,UNCHANGED
2009-10-30,1707,True,True,UNCHANGED
2009-10-30,1735,True,True,UNCHANGED
2009-10-30,2105,True,True,UNCHANGED
2009-10-30,2107,True,True,UNCHANGED
2009-10-30,2354,True,True,UNCHANGED
2009-10-30,2363,True,True,UNCHANGED
2009-10-30,2374,True,True,UNCHANGED
2009-10-30,2395,True,True,UNCHANGED
2009-10-30,2431,True,True,UNCHANGED
2009-10-30,2437,True,True,UNCHANGED
2009-10-30,2452,True,True,UNCHANGED
2009-10-30,2455,True,True,UNCHANGED
2009-10-30,2462,True,True,UNCHANGED
2009-10-30,2489,True,True,UNCHANGED
2009-10-30,3025,True,True,UNCHANGED
2009-10-30,3041,True,True,UNCHANGED
2009-10-30,3390,True,True,UNCHANGED
2009-10-30,3553,True,True,UNCHANGED
2009-10-30,3622,True,True,UNCHANGED
2009-10-30,4103,True,True,UNCHANGED
2009-10-30,4107,True,True,UNCHANGED
2009-10-30,4426,True,True,UNCHANGED
2009-10-30,6128,True,True,UNCHANGED
2009-10-30,6146,True,True,UNCHANGED
2009-10-30,6192,True,True,UNCHANGED
2009-10-30,6269,True,True,UNCHANGED
2009-10-30,8067,True,True,UNCHANGED
2009-10-30,8079,True,True,UNCHANGED
2009-10-30,8916,True,True,UNCHANGED
2009-10-30,9939,True,True,UNCHANGED
2009-11-30,1203,True,True,UNCHANGED
2009-11-30,1308,True,True,UNCHANGED
2009-11-30,1439,True,True,UNCHANGED
2009-11-30,1541,True,True,UNCHANGED
2009-11-30,1558,True,True,UNCHANGED
2009-11-30,1565,True,True,UNCHANGED
2009-11-30,1582,True,True,UNCHANGED
2009-11-30,1707,True,True,UNCHANGED
2009-11-30,2324,True,True,UNCHANGED
2009-11-30,2376,True,True,UNCHANGED
2009-11-30,2395,True,True,UNCHANGED
2009-11-30,2403,True,True,UNCHANGED
2009-11-30,2437,True,True,UNCHANGED
2009-11-30,2452,True,True,UNCHANGED
2009-11-30,2457,True,True,UNCHANGED
2009-11-30,2478,True,True,UNCHANGED
2009-11-30,3041,True,True,UNCHANGED
2009-11-30,3068,True,True,UNCHANGED
2009-11-30,3090,True,True,UNCHANGED
2009-11-30,3094,True,True,UNCHANGED
2009-11-30,3315,True,True,UNCHANGED
2009-11-30,3438,True,True,UNCHANGED
2009-11-30,3553,True,True,UNCHANGED
2009-11-30,4103,True,True,UNCHANGED
2009-11-30,4426,True,True,UNCHANGED
2009-11-30,5349,True,True,UNCHANGED
2009-11-30,5604,True,True,UNCHANGED
2009-11-30,6128,True,True,UNCHANGED
2009-11-30,6146,True,True,UNCHANGED
2009-11-30,6251,True,True,UNCHANGED
2009-11-30,6269,True,True,UNCHANGED
2009-11-30,6278,True,True,UNCHANGED
2009-11-30,8008,True,True,UNCHANGED
2009-11-30,8109,True,True,UNCHANGED
2009-12-31,1234,True,True,UNCHANGED
2009-12-31,1308,True,True,UNCHANGED
2009-12-31,1439,True,True,UNCHANGED
2009-12-31,1503,True,True,UNCHANGED
2009-12-31,1521,True,True,UNCHANGED
2009-12-31,1537,True,True,UNCHANGED
2009-12-31,1541,True,True,UNCHANGED
2009-12-31,1565,True,True,UNCHANGED
2009-12-31,1582,True,True,UNCHANGED
2009-12-31,1603,True,True,UNCHANGED
2009-12-31,1717,True,True,UNCHANGED
2009-12-31,1809,True,True,UNCHANGED
2009-12-31,2105,True,True,UNCHANGED
2009-12-31,2376,True,True,UNCHANGED
2009-12-31,2379,True,True,UNCHANGED
2009-12-31,2428,True,True,UNCHANGED
2009-12-31,2431,True,True,UNCHANGED
2009-12-31,2437,True,True,UNCHANGED
2009-12-31,2451,True,True,UNCHANGED
2009-12-31,2454,True,True,UNCHANGED
2009-12-31,2455,True,True,UNCHANGED
2009-12-31,2463,True,True,UNCHANGED
2009-12-31,2486,True,True,UNCHANGED
2009-12-31,2499,True,True,UNCHANGED
2009-12-31,2536,True,True,UNCHANGED
2009-12-31,2542,True,True,UNCHANGED
2009-12-31,2546,True,True,UNCHANGED
2009-12-31,2883,True,True,UNCHANGED
2009-12-31,3002,True,True,UNCHANGED
2009-12-31,3015,True,True,UNCHANGED
2009-12-31,3052,True,True,UNCHANGED
2009-12-31,3094,True,True,UNCHANGED
2009-12-31,3299,True,True,UNCHANGED
2009-12-31,3390,True,True,UNCHANGED
2009-12-31,3450,True,True,UNCHANGED
2009-12-31,3515,True,True,UNCHANGED
2009-12-31,3552,True,True,UNCHANGED
2009-12-31,3553,True,True,UNCHANGED
2009-12-31,3573,True,True,UNCHANGED
2009-12-31,3593,True,True,UNCHANGED
2009-12-31,3614,True,True,UNCHANGED
2009-12-31,3653,True,True,UNCHANGED
2009-12-31,3702,True,True,UNCHANGED
2009-12-31,4103,True,True,UNCHANGED
2009-12-31,4107,True,True,UNCHANGED
2009-12-31,4426,True,True,UNCHANGED
2009-12-31,5487,True,True,UNCHANGED
2009-12-31,5533,True,True,UNCHANGED
2009-12-31,6108,True,True,UNCHANGED
2009-12-31,6146,True,True,UNCHANGED
2009-12-31,6290,True,True,UNCHANGED
2009-12-31,8042,True,True,UNCHANGED
2009-12-31,8079,True,True,UNCHANGED
2009-12-31,9910,True,True,UNCHANGED
2009-12-31,9924,True,True,UNCHANGED
2009-12-31,9927,True,True,UNCHANGED
2009-12-31,9944,True,True,UNCHANGED
2010-01-29,1234,True,True,UNCHANGED
2010-01-29,1310,True,True,UNCHANGED
2010-01-29,1324,True,True,UNCHANGED
2010-01-29,1442,True,True,UNCHANGED
2010-01-29,1558,True,True,UNCHANGED
2010-01-29,1715,True,True,UNCHANGED
2010-01-29,2107,True,True,UNCHANGED
2010-01-29,2231,True,True,UNCHANGED
2010-01-29,2324,True,True,UNCHANGED
2010-01-29,2337,True,True,UNCHANGED
2010-01-29,2376,True,True,UNCHANGED
2010-01-29,2379,True,True,UNCHANGED
2010-01-29,2428,True,True,UNCHANGED
2010-01-29,2431,True,True,UNCHANGED
2010-01-29,2437,True,True,UNCHANGED
2010-01-29,2478,True,True,UNCHANGED
2010-01-29,2486,True,True,UNCHANGED
2010-01-29,2542,True,True,UNCHANGED
2010-01-29,3008,True,True,UNCHANGED
2010-01-29,3054,True,True,UNCHANGED
2010-01-29,3055,True,True,UNCHANGED
2010-01-29,3299,True,True,UNCHANGED
2010-01-29,3311,True,True,UNCHANGED
2010-01-29,3389,True,True,UNCHANGED
2010-01-29,3515,True,True,UNCHANGED
2010-01-29,3533,True,True,UNCHANGED
2010-01-29,3553,True,True,UNCHANGED
2010-01-29,3611,True,True,UNCHANGED
2010-01-29,4426,True,True,UNCHANGED
2010-01-29,4609,True,True,UNCHANGED
2010-01-29,4706,True,True,UNCHANGED
2010-01-29,4714,True,True,UNCHANGED
2010-01-29,4909,True,True,UNCHANGED
2010-01-29,6021,True,True,UNCHANGED
2010-01-29,6108,True,True,UNCHANGED
2010-01-29,6158,True,True,UNCHANGED
2010-01-29,6203,True,True,UNCHANGED
2010-01-29,6207,True,True,UNCHANGED
2010-01-29,6231,True,True,UNCHANGED
2010-01-29,6286,True,True,UNCHANGED
2010-01-29,6290,True,True,UNCHANGED
2010-01-29,8079,True,True,UNCHANGED
2010-01-29,9925,True,True,UNCHANGED
2010-01-29,9943,True,True,UNCHANGED
2010-02-26,1310,True,True,UNCHANGED
2010-02-26,1324,True,True,UNCHANGED
2010-02-26,1442,True,True,UNCHANGED
2010-02-26,1773,True,True,UNCHANGED
2010-02-26,2324,True,True,UNCHANGED
2010-02-26,2337,True,True,UNCHANGED
2010-02-26,2403,True,True,UNCHANGED
2010-02-26,2431,True,True,UNCHANGED
2010-02-26,2457,True,True,UNCHANGED
2010-02-26,2459,True,True,UNCHANGED
2010-02-26,2542,True,True,UNCHANGED
2010-02-26,3071,True,True,UNCHANGED
2010-02-26,3533,True,True,UNCHANGED
2010-02-26,3553,True,True,UNCHANGED
2010-02-26,3702,True,True,UNCHANGED
2010-02-26,4706,True,True,UNCHANGED
2010-02-26,4714,True,True,UNCHANGED
2010-02-26,5489,True,True,UNCHANGED
2010-02-26,6146,True,True,UNCHANGED
2010-02-26,6158,True,True,UNCHANGED
2010-02-26,6269,True,True,UNCHANGED
2010-02-26,6286,True,True,UNCHANGED
2010-02-26,8016,True,True,UNCHANGED
2010-02-26,8042,True,True,UNCHANGED
2010-02-26,8079,True,True,UNCHANGED
2010-02-26,8091,True,True,UNCHANGED
2010-02-26,8936,True,True,UNCHANGED
2010-02-26,9904,True,True,UNCHANGED
2010-03-31,1301,True,True,UNCHANGED
2010-03-31,1308,True,True,UNCHANGED
2010-03-31,1442,True,True,UNCHANGED
2010-03-31,1558,True,True,UNCHANGED
2010-03-31,1702,True,True,UNCHANGED
2010-03-31,1709,True,True,UNCHANGED
2010-03-31,1717,True,True,UNCHANGED
2010-03-31,1723,True,True,UNCHANGED
2010-03-31,2049,True,True,UNCHANGED
2010-03-31,2107,True,True,UNCHANGED
2010-03-31,2108,True,True,UNCHANGED
2010-03-31,2330,True,True,UNCHANGED
2010-03-31,2360,True,True,UNCHANGED
2010-03-31,2385,True,True,UNCHANGED
2010-03-31,2387,True,True,UNCHANGED
2010-03-31,2441,True,True,UNCHANGED
2010-03-31,2451,True,True,UNCHANGED
2010-03-31,2455,True,True,UNCHANGED
2010-03-31,2457,True,True,UNCHANGED
2010-03-31,2459,True,True,UNCHANGED
2010-03-31,2462,True,True,UNCHANGED
2010-03-31,2467,True,True,UNCHANGED
2010-03-31,2486,True,True,UNCHANGED
2010-03-31,2534,True,True,UNCHANGED
2010-03-31,2701,True,True,UNCHANGED
2010-03-31,3015,True,True,UNCHANGED
2010-03-31,3041,True,True,UNCHANGED
2010-03-31,3311,True,True,UNCHANGED
2010-03-31,4714,True,True,UNCHANGED
2010-03-31,6146,True,True,UNCHANGED
2010-03-31,6286,True,True,UNCHANGED
2010-03-31,6290,True,True,UNCHANGED
2010-03-31,8079,True,True,UNCHANGED
2010-03-31,8103,True,True,UNCHANGED
2010-03-31,8926,True,True,UNCHANGED
2010-03-31,8929,True,True,UNCHANGED
2010-03-31,9924,True,True,UNCHANGED
2010-04-30,1308,True,True,UNCHANGED
2010-04-30,1442,True,True,UNCHANGED
2010-04-30,1531,True,True,UNCHANGED
2010-04-30,2311,True,True,UNCHANGED
2010-04-30,2337,True,True,UNCHANGED
2010-04-30,2345,True,True,UNCHANGED
2010-04-30,2459,True,True,UNCHANGED
2010-04-30,2499,True,True,UNCHANGED
2010-04-30,3008,True,True,UNCHANGED
2010-04-30,3015,True,True,UNCHANGED
2010-04-30,3034,True,True,UNCHANGED
2010-04-30,3552,True,True,UNCHANGED
2010-04-30,3573,True,True,UNCHANGED
2010-04-30,8079,True,True,UNCHANGED
2010-04-30,8081,True,True,UNCHANGED
2010-04-30,8091,True,True,UNCHANGED
2010-04-30,9904,True,True,UNCHANGED
2010-04-30,9939,True,True,UNCHANGED
2010-05-31,1231,True,True,UNCHANGED
2010-05-31,1236,True,True,UNCHANGED
2010-05-31,1517,True,True,UNCHANGED
2010-05-31,1558,True,True,UNCHANGED
2010-05-31,1742,True,True,UNCHANGED
2010-05-31,2437,True,True,UNCHANGED
2010-05-31,2542,True,True,UNCHANGED
2010-05-31,3017,True,True,UNCHANGED
2010-05-31,3058,True,True,UNCHANGED
2010-05-31,3299,True,True,UNCHANGED
2010-05-31,3552,True,True,UNCHANGED
2010-05-31,3702,True,True,UNCHANGED
2010-05-31,4103,True,True,UNCHANGED
2010-05-31,4706,True,True,UNCHANGED
2010-05-31,6187,True,True,UNCHANGED
2010-05-31,6279,True,True,UNCHANGED
2010-05-31,8091,True,True,UNCHANGED
2010-05-31,8096,True,True,UNCHANGED
2010-06-30,1515,True,True,UNCHANGED
2010-06-30,1537,True,True,UNCHANGED
2010-06-30,1580,True,True,UNCHANGED
2010-06-30,1709,True,True,UNCHANGED
2010-06-30,1723,True,True,UNCHANGED
2010-06-30,1742,True,False,EXIT_U1
2010-06-30,1799,True,True,UNCHANGED
2010-06-30,2062,True,True,UNCHANGED
2010-06-30,2345,True,True,UNCHANGED
2010-06-30,2395,True,True,UNCHANGED
2010-06-30,2403,False,True,ENTER_U1
2010-06-30,2404,True,True,UNCHANGED
2010-06-30,2428,True,True,UNCHANGED
2010-06-30,2437,True,True,UNCHANGED
