stock_id,as_of,is_passed,n_missing_fields,fund_confidence,grp_profit,grp_growth,grp_safety,grp_val,f_fund,pe_missing,income_missing,balance_missing,cashflow_missing,data_gaps,rating,all3_missing,has_gaps
1101,2005-01-31,True,0,100.0,0.0,12.5,50.0,72.1,30.05,False,True,True,True,pb；dividend_yield,觀望追蹤,True,True
1101,2005-02-25,True,0,100.0,0.0,12.5,50.0,71.7,29.97,False,True,True,True,pb；dividend_yield,觀望追蹤,True,True
1101,2005-03-31,True,0,100.0,0.0,12.5,50.0,79.05,31.44,False,True,True,True,pb；dividend_yield,觀望追蹤,True,True
1101,2005-04-29,True,0,100.0,0.0,12.5,50.0,76.35,30.89,False,True,True,True,pb；dividend_yield,觀望追蹤,True,True
1101,2005-05-31,True,0,100.0,0.0,12.5,50.0,75.6,30.74,False,True,True,True,pb；dividend_yield,觀望追蹤,True,True
1101,2005-06-30,True,0,100.0,0.0,12.5,50.0,68.1,29.25,False,True,True,True,pb；dividend_yield,強勢買進,True,True
1101,2005-07-29,True,0,100.0,0.0,12.5,50.0,67.5,29.12,False,True,True,True,pb；dividend_yield,強勢買進,True,True
1101,2005-08-31,True,0,100.0,39.67,12.5,15.5,65.4,31.98,False,False,False,False,pb；dividend_yield,謹慎避開,False,True
1101,2005-09-30,True,0,100.0,39.67,12.5,15.5,97.6,38.42,False,False,False,False,pb；dividend_yield,觀望追蹤,False,True
1101,2005-10-31,True,0,100.0,39.67,12.5,15.5,98.5,38.6,False,False,False,False,pb；dividend_yield,觀望追蹤,False,True
1101,2005-11-30,True,0,100.0,39.67,12.5,15.5,99.9,38.88,False,False,False,False,,強烈推薦,False,False
1101,2005-12-30,True,0,100.0,39.67,12.5,15.5,93.9,37.68,False,False,False,False,,強勢買進,False,False
1101,2006-01-25,True,0,100.0,39.67,12.5,15.5,92.8,37.46,False,False,False,False,,觀望追蹤,False,False
1101,2006-02-27,True,0,100.0,23.1,12.5,17.16,91.4,32.63,False,False,False,False,,強烈推薦,False,False
1101,2006-03-31,True,0,100.0,23.1,12.5,17.16,90.2,32.39,False,False,False,False,,謹慎避開,False,False
1101,2006-04-28,True,0,100.0,23.1,12.5,17.16,85.25,31.4,False,False,False,False,,觀望追蹤,False,False
1101,2006-05-30,True,0,100.0,23.1,12.5,17.16,84.95,31.34,False,False,False,False,,強勢買進,False,False
1101,2006-06-30,True,0,100.0,23.1,12.5,17.16,93.05,32.96,False,False,False,False,,觀望追蹤,False,False
1101,2006-07-31,True,0,100.0,23.1,12.5,17.16,89.3,32.21,False,False,False,False,,觀望追蹤,False,False
1101,2006-08-31,True,0,100.0,23.96,12.5,29.82,93.15,36.4,False,False,False,False,,謹慎避開,False,False
1101,2006-09-29,True,0,100.0,23.96,12.5,29.82,67.35,31.24,False,False,False,False,,強勢買進,False,False
1101,2006-10-31,True,0,100.0,23.96,12.5,29.82,62.5,30.27,False,False,False,False,,謹慎避開,False,False
1101,2006-11-30,True,0,100.0,23.96,12.5,29.82,66.6,31.09,False,False,False,False,,強勢買進,False,False
1101,2006-12-29,True,0,100.0,23.96,12.5,29.82,66.35,31.04,False,False,False,False,,謹慎避開,False,False
1101,2007-01-31,True,0,100.0,23.96,12.5,29.82,69.9,31.75,False,False,False,False,,謹慎避開,False,False
1101,2007-02-27,True,0,100.0,40.16,62.5,52.99,69.6,54.84,False,False,False,False,,觀望追蹤,False,False
1101,2007-03-30,True,0,100.0,40.16,62.5,52.99,68.9,54.7,False,False,False,False,,強烈推薦,False,False
1101,2007-04-30,True,0,100.0,40.16,62.5,52.99,82.1,57.34,False,False,False,False,,強勢買進,False,False
1101,2007-05-31,True,0,100.0,40.16,62.5,52.99,89.0,58.72,False,False,False,False,,強烈推薦,False,False
1101,2007-06-29,True,0,100.0,40.16,62.5,52.99,75.3,55.98,False,False,False,False,,強烈推薦,False,False
1101,2007-07-31,True,0,100.0,40.16,62.5,52.99,70.95,55.11,False,False,False,False,,觀望追蹤,False,False
1101,2007-08-31,True,0,100.0,35.29,62.5,36.87,65.55,48.54,False,False,False,False,,觀望追蹤,False,False
1101,2007-09-29,True,0,100.0,35.29,62.5,36.87,44.6,44.35,False,False,False,False,,觀望追蹤,False,False
1101,2007-10-31,True,0,100.0,35.29,62.5,36.87,52.15,45.86,False,False,False,False,,觀望追蹤,False,False
1101,2007-11-30,True,0,100.0,35.29,62.5,36.87,66.6,48.75,False,False,False,False,,觀望追蹤,False,False
1101,2007-12-31,True,0,100.0,35.29,62.5,36.87,70.2,49.47,False,False,False,False,,觀望追蹤,False,False
1101,2008-01-31,True,0,100.0,35.29,62.5,36.87,75.9,50.61,False,False,False,False,,觀望追蹤,False,False
1101,2008-02-29,True,0,100.0,32.7,12.5,52.61,52.5,36.59,False,False,False,False,,觀望追蹤,False,False
1101,2008-03-31,True,0,100.0,32.7,12.5,52.61,45.55,35.2,False,False,False,False,,觀望追蹤,False,False
1101,2008-04-30,True,0,100.0,32.7,12.5,52.61,44.7,35.03,False,False,False,False,,謹慎避開,False,False
1101,2008-05-30,True,0,100.0,16.82,12.5,52.46,41.5,29.59,False,False,False,False,,強勢買進,False,False
1101,2008-06-30,True,0,100.0,16.82,12.5,52.46,62.75,33.84,False,False,False,False,,謹慎避開,False,False
1101,2008-07-31,True,0,100.0,16.82,12.5,52.46,65.3,34.35,False,False,False,False,,謹慎避開,False,False
1101,2008-08-29,True,0,100.0,19.18,12.5,23.34,86.0,31.91,False,False,False,False,,觀望追蹤,False,False
1101,2008-09-30,True,0,100.0,19.18,12.5,23.34,100.0,34.71,False,False,False,False,,謹慎避開,False,False
1101,2008-10-31,True,0,100.0,19.18,12.5,23.34,100.0,34.71,False,False,False,False,,觀望追蹤,False,False
1101,2008-11-28,True,0,100.0,8.15,12.5,18.37,81.0,26.36,False,False,False,False,,觀望追蹤,False,False
1101,2008-12-31,True,0,100.0,8.15,12.5,18.37,74.7,25.1,False,False,False,False,,觀望追蹤,False,False
1101,2009-01-21,True,0,100.0,8.15,12.5,18.37,87.55,27.67,False,False,False,False,,觀望追蹤,False,False
1101,2009-02-27,True,0,100.0,10.6,12.5,17.73,76.8,26.1,False,False,False,False,,觀望追蹤,False,False
1101,2009-03-31,True,0,100.0,10.6,12.5,17.73,71.95,25.13,False,False,False,False,,觀望追蹤,False,False
1101,2009-04-30,True,0,100.0,10.6,12.5,17.73,38.75,18.49,False,False,False,False,,謹慎避開,False,False
1101,2009-05-27,True,0,100.0,1.68,12.5,22.08,30.3,15.21,False,False,False,False,,強勢買進,False,False
1101,2009-06-30,True,0,100.0,1.68,12.5,22.08,39.45,17.04,False,False,False,False,,強勢買進,False,False
1101,2009-07-31,True,0,100.0,1.68,12.5,22.08,27.65,14.68,False,False,False,False,,強勢買進,False,False
1101,2009-08-31,True,0,100.0,23.78,12.5,20.61,14.75,18.36,False,False,False,False,,謹慎避開,False,False
1101,2009-09-30,True,0,100.0,23.78,12.5,20.61,13.25,18.06,False,False,False,False,,謹慎避開,False,False
1101,2009-10-30,True,0,100.0,23.78,12.5,20.61,21.2,19.65,False,False,False,False,,謹慎避開,False,False
1101,2009-11-30,True,0,100.0,33.68,62.5,28.19,57.85,44.35,False,False,False,False,,觀望追蹤,False,False
1101,2009-12-31,True,0,100.0,33.68,62.5,28.19,56.6,44.1,False,False,False,False,,觀望追蹤,False,False
1101,2010-01-29,True,0,100.0,33.68,62.5,28.19,68.0,46.38,False,False,False,False,,謹慎避開,False,False
1101,2010-02-26,True,0,100.0,32.45,62.5,17.94,68.7,43.58,False,False,False,False,,觀望追蹤,False,False
1101,2010-03-31,True,0,100.0,32.45,62.5,17.94,67.7,43.38,False,False,False,False,,觀望追蹤,False,False
1101,2010-04-30,True,0,100.0,32.45,62.5,17.94,87.4,47.32,False,False,False,False,,觀望追蹤,False,False
1101,2010-05-31,True,0,100.0,11.03,62.5,26.59,94.85,44.55,False,False,False,False,,觀望追蹤,False,False
1101,2010-06-30,True,0,100.0,11.03,62.5,26.59,94.95,44.57,False,False,False,False,,觀望追蹤,False,False
1101,2010-07-30,True,0,100.0,11.03,62.5,26.59,89.9,43.56,False,False,False,False,,觀望追蹤,False,False
1101,2010-08-31,True,0,100.0,22.88,12.5,7.69,90.4,29.99,False,False,False,False,,謹慎避開,False,False
1101,2010-09-30,True,0,100.0,22.88,12.5,7.69,82.4,28.39,False,False,False,False,,觀望追蹤,False,False
1101,2010-10-29,True,0,100.0,22.88,12.5,7.69,84.0,28.71,False,False,False,False,,謹慎避開,False,False
1101,2010-11-30,True,0,100.0,25.07,12.5,21.18,77.1,31.36,False,False,False,False,,觀望追蹤,False,False
1101,2010-12-31,True,0,100.0,25.07,12.5,21.18,73.7,30.68,False,False,False,False,,觀望追蹤,False,False
1101,2011-01-28,True,0,100.0,25.07,12.5,21.18,77.1,31.36,False,False,False,False,,觀望追蹤,False,False
1101,2011-02-25,True,0,100.0,30.15,22.24,24.68,81.65,37.11,False,False,False,False,,謹慎避開,False,False
1101,2011-03-31,True,0,100.0,30.15,22.24,24.68,67.45,34.27,False,False,False,False,,強勢買進,False,False
1101,2011-04-29,True,0,100.0,30.15,22.24,24.68,52.45,31.27,False,False,False,False,,觀望追蹤,False,False
1101,2011-05-31,True,0,100.0,18.55,62.5,29.7,58.55,40.33,False,False,False,False,,觀望追蹤,False,False
1101,2011-06-30,True,0,100.0,18.55,62.5,29.7,56.15,39.85,False,False,False,False,,觀望追蹤,False,False
1101,2011-07-29,True,0,100.0,18.55,62.5,29.7,50.0,38.62,False,False,False,False,,觀望追蹤,False,False
1101,2011-08-31,True,0,100.0,27.28,62.5,22.01,72.5,43.81,False,False,False,False,,觀望追蹤,False,False
1101,2011-09-30,True,0,100.0,27.28,62.5,22.01,84.2,46.15,False,False,False,False,,觀望追蹤,False,False
1101,2011-10-31,True,0,100.0,27.28,62.5,22.01,74.3,44.17,False,False,False,False,,觀望追蹤,False,False
1101,2011-11-30,True,0,100.0,23.78,12.5,20.26,85.15,32.36,False,False,False,False,,謹慎避開,False,False
1101,2011-12-30,True,0,100.0,23.78,12.5,20.26,80.3,31.39,False,False,False,False,,強勢買進,False,False
1101,2012-01-31,True,0,100.0,23.78,12.5,20.26,76.5,30.63,False,False,False,False,,觀望追蹤,False,False
1101,2012-02-29,True,0,100.0,14.98,12.5,24.74,74.8,28.77,False,False,False,False,,觀望追蹤,False,False
1101,2012-03-30,True,0,100.0,14.98,12.5,24.74,81.2,30.05,False,False,False,False,,觀望追蹤,False,False
1101,2012-04-30,True,0,100.0,14.98,12.5,24.74,75.2,28.85,False,False,False,False,,觀望追蹤,False,False
1101,2012-05-31,True,0,100.0,14.57,54.17,28.71,78.8,40.85,False,False,False,False,,觀望追蹤,False,False
1101,2012-06-29,True,0,100.0,14.57,54.17,28.71,75.4,40.17,False,False,False,False,,觀望追蹤,False,False
1101,2012-07-31,True,0,100.0,14.57,54.17,28.71,76.35,40.36,False,False,False,False,,觀望追蹤,False,False
1101,2012-08-31,True,0,100.0,19.33,12.5,18.52,81.35,29.82,False,False,False,False,,觀望追蹤,False,False
1101,2012-09-28,True,0,100.0,19.33,12.5,18.52,71.1,27.77,False,False,False,False,,觀望追蹤,False,False
1101,2012-10-31,True,0,100.0,19.33,12.5,18.52,68.6,27.27,False,False,False,False,,強勢買進,False,False
1101,2012-11-30,True,0,100.0,16.16,12.5,26.46,62.35,27.06,False,False,False,False,,強勢買進,False,False
1101,2012-12-28,True,0,100.0,16.16,12.5,26.46,60.35,26.66,False,False,False,False,,強勢買進,False,False
1101,2013-01-31,True,0,100.0,16.16,12.5,26.46,58.05,26.2,False,False,False,False,,強勢買進,False,False
1101,2013-02-27,True,0,100.0,23.06,12.5,26.35,62.35,29.1,False,False,False,False,,謹慎避開,False,False
1101,2013-03-29,True,0,100.0,23.06,12.5,26.35,63.6,29.35,False,False,False,False,,謹慎避開,False,False
1101,2013-04-30,True,0,100.0,23.06,12.5,26.35,56.2,27.87,False,False,False,False,,觀望追蹤,False,False
1101,2013-05-31,True,0,100.0,13.46,12.5,28.04,55.15,25.2,False,False,False,False,,強勢買進,False,False
1101,2013-06-28,True,0,100.0,13.46,12.5,28.04,61.3,26.43,False,False,False,False,,觀望追蹤,False,False
1101,2013-07-31,True,0,100.0,13.46,12.5,28.04,61.9,26.55,False,False,False,False,,觀望追蹤,False,False
1101,2013-08-30,True,0,100.0,27.05,27.65,22.28,56.4,31.88,False,False,False,False,,觀望追蹤,False,False
1101,2013-09-30,True,0,100.0,27.05,27.65,22.28,48.6,30.32,False,False,False,False,,觀望追蹤,False,False
1101,2013-10-31,True,0,100.0,27.05,27.65,22.28,48.7,30.34,False,False,False,False,,謹慎避開,False,False
1101,2013-11-29,True,0,100.0,36.69,62.5,24.04,57.4,44.12,False,False,False,False,,觀望追蹤,False,False
1101,2013-12-31,True,0,100.0,36.69,62.5,24.04,58.6,44.36,False,False,False,False,,觀望追蹤,False,False
1101,2014-01-27,True,0,100.0,36.69,62.5,24.04,62.45,45.13,False,False,False,False,,觀望追蹤,False,False
1101,2014-02-27,True,0,100.0,26.14,62.5,32.14,54.55,42.41,False,False,False,False,,觀望追蹤,False,False
1101,2014-03-31,True,0,100.0,26.14,62.5,32.14,57.1,42.92,False,False,False,False,,觀望追蹤,False,False
1101,2014-04-30,True,0,100.0,26.14,62.5,32.14,61.95,43.89,False,False,False,False,,觀望追蹤,False,False
1101,2014-05-30,True,0,100.0,21.69,62.5,33.58,71.2,44.77,False,False,False,False,,觀望追蹤,False,False
1101,2014-06-30,True,0,100.0,21.69,62.5,33.58,70.15,44.56,False,False,False,False,,觀望追蹤,False,False
1101,2014-07-31,True,0,100.0,21.69,62.5,33.58,70.75,44.68,False,False,False,False,,觀望追蹤,False,False
1101,2014-08-29,True,0,100.0,32.22,62.5,24.21,70.55,45.45,False,False,False,False,,強勢買進,False,False
1101,2014-09-30,True,0,100.0,32.22,62.5,24.21,74.25,46.19,False,False,False,False,,觀望追蹤,False,False
1101,2014-10-31,True,0,100.0,32.22,62.5,24.21,72.3,45.8,False,False,False,False,,強烈推薦,False,False
1101,2014-11-28,True,0,100.0,33.03,12.5,28.26,71.35,34.37,False,False,False,False,,觀望追蹤,False,False
1101,2014-12-31,True,0,100.0,33.03,12.5,28.26,74.9,35.08,False,False,False,False,,觀望追蹤,False,False
1101,2015-01-30,True,0,100.0,33.03,12.5,28.26,76.3,35.36,False,False,False,False,,觀望追蹤,False,False
1101,2015-02-26,True,0,100.0,28.15,27.65,39.16,75.7,40.29,False,False,False,False,,強勢買進,False,False
1101,2015-03-31,True,0,100.0,28.15,27.65,39.16,73.7,39.89,False,False,False,False,,謹慎避開,False,False
1101,2015-04-30,True,0,100.0,28.15,27.65,39.16,75.6,40.27,False,False,False,False,,謹慎避開,False,False
1101,2015-05-29,True,0,100.0,10.47,12.5,37.6,71.6,29.98,False,False,False,False,,觀望追蹤,False,False
1101,2015-06-30,True,0,100.0,10.47,12.5,37.6,76.8,31.02,False,False,False,False,,觀望追蹤,False,False
1101,2015-07-31,True,0,100.0,10.47,12.5,37.6,85.7,32.8,False,False,False,False,,謹慎避開,False,False
1101,2015-08-31,True,0,100.0,22.05,12.5,24.28,77.4,31.29,False,False,False,False,,觀望追蹤,False,False
1101,2015-09-30,True,0,100.0,22.05,12.5,24.28,80.5,31.91,False,False,False,False,,觀望追蹤,False,False
1101,2015-10-30,True,0,100.0,22.05,12.5,24.28,74.6,30.73,False,False,False,False,,觀望追蹤,False,False
1101,2015-11-30,True,0,100.0,12.69,12.5,31.3,67.3,28.22,False,False,False,False,,謹慎避開,False,False
1101,2015-12-31,True,0,100.0,12.69,12.5,31.3,73.3,29.42,False,False,False,False,,觀望追蹤,False,False
1101,2016-01-30,True,0,100.0,12.69,12.5,31.3,73.3,29.42,False,False,False,False,,觀望追蹤,False,False
1101,2016-02-26,True,0,100.0,22.16,12.5,32.78,65.75,31.12,False,False,False,False,,觀望追蹤,False,False
1101,2016-03-31,True,0,100.0,22.16,12.5,32.78,61.5,30.27,False,False,False,False,,強勢買進,False,False
1101,2016-04-29,True,0,100.0,22.16,12.5,32.78,44.55,26.88,False,False,False,False,,強勢買進,False,False
1101,2016-05-31,True,0,100.0,2.08,12.5,32.86,43.45,20.65,False,False,False,False,,謹慎避開,False,False
1101,2016-06-30,True,0,100.0,2.08,12.5,32.86,36.35,19.23,False,False,False,False,,強勢買進,False,False
1101,2016-07-29,True,0,100.0,2.08,12.5,32.86,29.8,17.92,False,False,False,False,,謹慎避開,False,False
1101,2016-08-31,True,0,100.0,29.63,12.5,32.25,14.75,23.03,False,False,False,False,,強勢買進,False,False
1101,2016-09-30,True,0,100.0,29.63,12.5,32.25,17.0,23.48,False,False,False,False,,謹慎避開,False,False
1101,2016-10-31,True,0,100.0,29.63,12.5,32.25,8.75,21.83,False,False,False,False,,觀望追蹤,False,False
1101,2016-11-30,True,0,100.0,32.55,62.5,31.35,42.25,41.68,False,False,False,False,,觀望追蹤,False,False
1101,2016-12-30,True,0,100.0,32.55,62.5,31.35,47.2,42.67,False,False,False,False,,觀望追蹤,False,False
1101,2017-01-24,True,0,100.0,32.55,62.5,31.35,46.5,42.53,False,False,False,False,,觀望追蹤,False,False
1101,2017-02-24,True,0,100.0,28.89,17.71,39.12,39.9,30.86,False,False,False,False,,觀望追蹤,False,False
1101,2017-03-31,True,0,100.0,28.89,17.71,39.12,44.5,31.78,False,False,False,False,,謹慎避開,False,False
1101,2017-04-28,True,0,100.0,28.89,17.71,39.12,47.95,32.47,False,False,False,False,,觀望追蹤,False,False
1101,2017-05-31,True,0,100.0,11.75,62.5,40.54,59.0,41.08,False,False,False,False,,觀望追蹤,False,False
1101,2017-06-30,True,0,100.0,11.75,62.5,40.54,56.9,40.66,False,False,False,False,,觀望追蹤,False,False
1101,2017-07-31,True,0,100.0,11.75,62.5,40.54,57.4,40.76,False,False,False,False,,觀望追蹤,False,False
1101,2017-08-31,True,0,100.0,28.64,31.02,33.84,59.7,36.75,False,False,False,False,,謹慎避開,False,False
1101,2017-09-30,True,0,100.0,28.64,31.02,33.84,62.45,37.3,False,False,False,False,,謹慎避開,False,False
1101,2017-10-31,True,0,100.0,28.64,31.02,33.84,63.2,37.45,False,False,False,False,,謹慎避開,False,False
1101,2017-11-30,True,0,100.0,24.8,12.5,38.19,58.35,31.78,False,False,False,False,,觀望追蹤,False,False
1101,2017-12-29,True,0,100.0,24.8,12.5,38.19,50.4,30.19,False,False,False,False,,強勢買進,False,False
1101,2018-01-31,True,0,100.0,24.8,12.5,38.19,47.15,29.54,False,False,False,False,,謹慎避開,False,False
1101,2018-02-27,True,0,100.0,29.72,62.5,40.75,48.9,44.51,False,False,False,False,,觀望追蹤,False,False
1101,2018-03-31,True,0,100.0,29.72,62.5,40.75,47.9,44.31,False,False,False,False,,觀望追蹤,False,False
1101,2018-04-30,True,0,100.0,29.72,62.5,40.75,35.9,41.91,False,False,False,False,,觀望追蹤,False,False
1101,2018-05-31,True,0,100.0,37.74,62.5,44.61,54.8,49.06,False,False,False,False,,觀望追蹤,False,False
1101,2018-06-29,True,0,100.0,37.74,62.5,44.61,57.55,49.61,False,False,False,False,,觀望追蹤,False,False
1101,2018-07-31,True,0,100.0,37.74,62.5,44.61,64.1,50.92,False,False,False,False,,觀望追蹤,False,False
1101,2018-08-31,True,0,100.0,50.0,62.5,40.65,88.6,58.51,False,False,False,False,,強烈推薦,False,False
1101,2018-09-28,True,0,100.0,50.0,62.5,40.65,90.45,58.88,False,False,False,False,,強烈推薦,False,False
1101,2018-10-31,True,0,100.0,50.0,62.5,40.65,99.7,60.73,False,False,False,False,,觀望追蹤,False,False
1101,2018-11-30,True,0,100.0,45.95,62.5,54.91,100.0,63.14,False,False,False,False,,觀望追蹤,False,False
1101,2018-12-28,True,0,100.0,45.95,62.5,54.91,100.0,63.14,False,False,False,False,,觀望追蹤,False,False
1101,2019-01-30,True,0,100.0,45.95,62.5,54.91,98.7,62.88,False,False,False,False,,強勢買進,False,False
1101,2019-02-27,True,0,100.0,44.42,62.5,52.65,97.25,61.56,False,False,False,False,,強烈推薦,False,False
1101,2019-03-29,True,0,100.0,44.42,62.5,52.65,98.3,61.77,False,False,False,False,,觀望追蹤,False,False
1101,2019-04-30,True,0,100.0,44.42,62.5,52.65,97.35,61.58,False,False,False,False,,觀望追蹤,False,False
1101,2019-05-31,True,0,100.0,44.48,41.49,48.14,98.7,55.49,False,False,False,False,,強烈推薦,False,False
1101,2019-06-28,True,0,100.0,44.48,41.49,48.14,94.9,54.73,False,False,False,False,,觀望追蹤,False,False
1101,2019-07-31,True,0,100.0,44.48,41.49,48.14,96.55,55.06,False,False,False,False,,謹慎避開,False,False
1101,2019-08-30,True,0,100.0,49.65,12.5,38.93,100.0,47.75,False,False,False,False,,觀望追蹤,False,False
1101,2019-09-27,True,0,100.0,49.65,12.5,38.93,100.0,47.75,False,False,False,False,,觀望追蹤,False,False
1101,2019-10-31,True,0,100.0,49.65,12.5,38.93,100.0,47.75,False,False,False,False,,觀望追蹤,False,False
1101,2019-11-29,True,0,100.0,50.0,12.5,46.33,99.0,49.51,False,False,False,False,,觀望追蹤,False,False
1101,2019-12-31,True,0,100.0,50.0,12.5,46.33,96.2,48.95,False,False,False,False,,觀望追蹤,False,False
1101,2020-01-31,True,0,100.0,50.0,12.5,46.33,98.2,49.35,False,False,False,False,,觀望追蹤,False,False
1101,2020-02-27,True,0,100.0,49.34,25.46,53.74,97.95,54.19,False,False,False,False,,觀望追蹤,False,False
1101,2020-03-31,True,0,100.0,49.34,25.46,53.74,100.0,54.6,False,False,False,False,,觀望追蹤,False,False
1101,2020-04-30,True,0,100.0,49.34,25.46,53.74,99.55,54.51,False,False,False,False,,強勢買進,False,False
1101,2020-05-29,True,0,100.0,43.13,0.0,47.14,98.25,44.37,False,False,False,False,成長率(PEG),觀望追蹤,False,True
1101,2020-06-30,True,0,100.0,43.13,0.0,47.14,98.0,44.32,False,False,False,False,成長率(PEG),觀望追蹤,False,True
1101,2020-07-31,True,0,100.0,43.13,5.59,47.14,95.25,45.17,False,False,False,False,成長率(PEG),觀望追蹤,False,True
1101,2020-08-31,True,0,100.0,50.0,6.1,33.89,99.4,44.88,False,False,False,False,,觀望追蹤,False,False
1101,2020-09-30,True,0,100.0,50.0,8.03,33.89,100.0,45.48,False,False,False,False,,觀望追蹤,False,False
1101,2020-10-30,True,0,100.0,50.0,4.14,33.89,100.0,44.51,False,False,False,False,,觀望追蹤,False,False
1101,2020-11-30,True,0,100.0,50.0,20.83,45.44,98.95,51.36,False,False,False,False,,觀望追蹤,False,False
1101,2020-12-31,True,0,100.0,50.0,20.83,45.44,98.55,51.28,False,False,False,False,,強勢買進,False,False
1101,2021-01-29,True,0,100.0,50.0,20.83,45.44,100.0,51.57,False,False,False,False,,謹慎避開,False,False
1101,2021-02-26,True,0,100.0,50.0,9.46,51.1,100.0,50.14,False,False,False,False,,觀望追蹤,False,False
1101,2021-03-31,True,0,100.0,50.0,7.36,51.1,94.7,48.56,False,False,False,False,,強勢買進,False,False
1101,2021-04-29,True,0,100.0,50.0,19.62,51.1,88.4,50.36,False,False,False,False,,觀望追蹤,False,False
1101,2021-05-31,True,0,100.0,43.84,12.11,54.77,88.3,47.53,False,False,False,False,,觀望追蹤,False,False
1101,2021-06-30,True,0,100.0,43.84,16.18,54.77,89.0,48.69,False,False,False,False,,謹慎避開,False,False
1101,2021-07-30,True,0,100.0,43.84,9.09,54.77,87.1,46.54,False,False,False,False,,強勢買進,False,False
1101,2021-08-31,True,0,100.0,50.0,0.0,61.66,90.5,48.52,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2021-09-30,True,0,100.0,50.0,0.0,61.66,87.35,47.89,False,False,False,False,成長率(PEG),強勢買進,False,True
1101,2021-10-29,True,0,100.0,50.0,0.0,61.66,90.7,48.56,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2021-11-30,True,0,100.0,36.27,0.0,53.09,82.55,40.66,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2021-12-30,True,0,100.0,36.27,0.0,53.09,79.6,40.07,False,False,False,False,成長率(PEG),觀望追蹤,False,True
1101,2022-01-26,True,0,100.0,36.27,0.0,53.09,81.3,40.41,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2022-02-25,True,0,100.0,42.95,0.0,48.8,80.55,41.19,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2022-03-31,True,0,100.0,42.95,18.08,48.8,72.25,44.05,False,False,False,False,,觀望追蹤,False,False
1101,2022-04-29,True,0,100.0,42.95,20.57,48.8,78.5,45.93,False,False,False,False,,謹慎避開,False,False
1101,2022-05-31,True,0,100.0,8.74,19.36,41.8,75.8,33.07,False,False,False,False,,謹慎避開,False,False
1101,2022-06-30,True,0,100.0,8.74,0.0,41.8,81.2,29.31,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2022-07-29,True,0,100.0,8.74,0.0,41.8,82.5,29.57,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2022-08-31,True,0,100.0,1.35,19.1,50.61,35.1,24.85,False,False,False,False,,觀望追蹤,False,False
1101,2022-09-30,True,0,100.0,1.35,50.0,50.61,51.15,35.79,False,False,False,False,,謹慎避開,False,False
1101,2022-10-31,True,0,100.0,1.35,50.0,50.61,61.55,37.87,False,False,False,False,,謹慎避開,False,False
1101,2022-11-30,True,0,100.0,8.08,50.0,58.38,8.75,31.27,False,False,False,False,,謹慎避開,False,False
1101,2022-12-30,True,0,100.0,8.08,34.55,58.38,9.8,27.62,False,False,False,False,,謹慎避開,False,False
1101,2023-01-31,True,0,100.0,8.08,41.12,58.38,0.0,27.3,False,False,False,False,,觀望追蹤,False,False
1101,2023-02-24,True,0,100.0,18.7,23.27,64.02,0.0,27.43,False,False,False,False,,強勢買進,False,False
1101,2023-03-31,True,0,100.0,18.7,50.0,64.02,0.0,34.11,False,False,False,False,,謹慎避開,False,False
1101,2023-04-28,True,0,100.0,18.7,50.0,64.02,0.0,34.11,False,False,False,False,,觀望追蹤,False,False
1101,2023-05-31,True,0,100.0,8.92,50.0,60.58,0.0,30.32,False,False,False,False,,謹慎避開,False,False
1101,2023-06-30,True,0,100.0,8.92,50.0,60.58,0.0,30.32,False,False,False,False,,謹慎避開,False,False
1101,2023-07-31,True,0,100.0,8.92,37.38,60.58,0.0,27.17,False,False,False,False,,觀望追蹤,False,False
1101,2023-08-31,True,0,100.0,35.87,70.08,41.82,6.75,40.09,False,False,False,False,,謹慎避開,False,False
1101,2023-09-28,True,0,100.0,35.87,50.0,41.82,13.75,36.47,False,False,False,False,,謹慎避開,False,False
1101,2023-10-31,True,0,100.0,35.87,50.0,41.82,17.85,37.29,False,False,False,False,,謹慎避開,False,False
1101,2023-11-30,True,0,100.0,21.93,0.0,43.95,1.9,17.95,False,False,False,False,成長率(PEG),強勢買進,False,True
1101,2023-12-29,True,0,100.0,21.93,0.0,43.95,2.35,18.04,False,False,False,False,成長率(PEG),強勢買進,False,True
1101,2024-01-31,True,0,100.0,21.93,0.0,43.95,14.85,20.54,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2024-02-29,True,0,100.0,25.89,0.0,60.46,0.0,22.88,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2024-03-29,True,0,100.0,25.89,0.0,60.46,0.0,22.88,False,False,False,False,成長率(PEG),觀望追蹤,False,True
1101,2024-04-30,True,0,100.0,25.89,0.0,60.46,0.0,22.88,False,False,False,False,成長率(PEG),謹慎避開,False,True
1101,2024-05-31,True,0,100.0,19.28,70.67,57.04,1.35,37.98,False,False,False,False,,觀望追蹤,False,False
1101,2024-06-28,True,0,100.0,19.28,100.0,57.04,0.0,45.04,False,False,False,False,,強勢買進,False,False
